ENTREZID;CDSeq_estimated_cell_type_1;CDSeq_estimated_cell_type_2;CDSeq_estimated_cell_type_3;CDSeq_estimated_cell_type_4;CDSeq_estimated_cell_type_5;CDSeq_estimated_cell_type_6
254559;3,16E+08;9,27E+07;1,20E+09;1,48E+09;4,21E+07;1,49E+09
647946;2,34E+07;1,55E+08;9,56E+07;2,21E+06;6,65E+07;4,28E+08
388815;2,11E+07;9,43E+09;1,27E+08;9,50E+09;2,24E+08;1,58E+09
400931;5,23E+08;3,09E+07;4,72E+09;8,63E+08;1,18E+09;2,59E+09
406886;4,45E+08;3,09E+07;1,62E+09;1,55E+08;7,76E+08;1,43E+08
79003;3,98E+08;1,55E+08;1,91E+07;2,21E+06;2,88E+08;4,28E+08
54069;2,34E+07;3,09E+07;2,20E+09;1,13E+09;8,21E+08;8,77E+06
55320;1,24E+09;2,01E+09;3,31E+09;3,25E+09;9,09E+08;2,04E+07
100506540;1,66E+09;2,16E+08;1,91E+07;2,21E+06;7,76E+08;2,67E+09
126353;3,05E+08;7,11E+08;1,91E+07;2,21E+06;6,43E+08;1,02E+08
113230;4,52E+08;3,00E+09;4,01E+08;1,84E+09;7,76E+08;1,53E+09
129531;6,33E+07;7,11E+08;1,82E+09;1,08E+08;5,10E+08;1,65E+09
4286;4,20E+09;3,12E+09;4,95E+09;1,08E+08;7,32E+08;1,45E+09
131076;2,34E+07;8,35E+08;1,55E+09;3,61E+09;7,32E+08;2,65E+08
83881;2,11E+07;3,09E+07;2,87E+08;3,32E+07;6,65E+07;6,73E+08
4288;5,23E+08;1,64E+09;2,87E+08;6,64E+07;2,22E+07;1,45E+09
8195;2,34E+07;3,40E+08;1,91E+07;1,17E+09;1,04E+09;9,58E+08
4289;3,91E+09;1,66E+09;3,33E+09;2,24E+09;4,28E+09;3,49E+09
8569;2,11E+07;3,40E+08;1,91E+07;1,35E+09;2,73E+09;4,75E+09
100507423;7,03E+05;1,55E+08;1,34E+08;3,32E+07;2,22E+07;1,45E+09
2872;7,03E+05;7,42E+09;1,70E+09;4,23E+09;2,06E+09;9,48E+09
23608;3,05E+08;8,50E+09;1,91E+07;2,53E+09;1,04E+09;1,55E+09
23609;1,43E+09;3,40E+08;5,73E+07;1,70E+09;3,26E+09;3,16E+08
7681;1,34E+09;7,11E+08;2,35E+09;1,11E+07;4,21E+07;2,04E+07
7686;9,14E+07;4,02E+08;1,34E+08;1,99E+08;1,55E+08;4,28E+08
54903;2,04E+09;4,64E+08;5,54E+08;2,21E+06;2,22E+07;2,04E+07
283078;4,34E+09;8,35E+08;3,25E+08;6,42E+08;1,55E+08;6,73E+08
2315;7,73E+07;4,02E+08;2,87E+08;2,21E+06;1,55E+08;1,73E+09
23209;3,05E+08;1,45E+09;4,57E+09;2,10E+09;1,55E+08;3,36E+09
9761;1,64E+08;7,08E+09;7,05E+09;3,79E+09;1,11E+09;2,04E+07
4291;1,64E+08;5,16E+09;8,81E+09;2,06E+09;3,75E+09;1,84E+08
8079;9,91E+09;1,45E+09;5,73E+07;4,76E+09;3,75E+09;8,42E+08
4292;9,61E+08;1,55E+08;3,25E+08;2,44E+08;2,22E+07;3,87E+08
27030;1,15E+09;6,49E+08;2,10E+07;6,86E+08;2,82E+08;6,32E+07
90523;3,45E+09;3,09E+07;1,91E+07;2,21E+06;2,22E+07;7,54E+07
197259;4,92E+07;2,78E+08;4,01E+08;2,21E+06;2,22E+07;2,04E+07
4298;5,98E+08;3,68E+09;2,04E+09;4,85E+09;1,44E+09;6,38E+09
8028;6,26E+09;6,77E+09;9,57E+09;1,57E+09;8,01E+09;5,20E+09
140678;7,03E+05;2,16E+08;5,92E+08;6,64E+07;3,33E+08;1,43E+08
10962;2,27E+09;7,20E+09;5,73E+07;5,35E+09;4,90E+09;1,18E+09
4300;2,34E+07;9,58E+08;1,13E+09;4,63E+09;3,13E+09;5,53E+09
4302;8,65E+09;1,33E+09;4,99E+09;2,81E+09;1,55E+08;1,03E+09
4295;9,61E+08;3,09E+07;3,25E+08;4,21E+08;2,22E+07;2,65E+08
2862;4,92E+07;9,27E+07;5,73E+07;3,32E+07;2,22E+07;1,02E+08
79083;2,09E+09;3,09E+07;1,91E+07;3,76E+08;6,65E+07;6,12E+07
64223;3,49E+09;8,35E+08;3,25E+08;1,11E+07;7,76E+08;2,65E+08
6945;1,03E+09;7,39E+09;5,91E+09;8,70E+09;1,25E+09;2,04E+07
22877;1,14E+09;1,33E+09;3,84E+09;1,04E+09;1,40E+08;8,36E+08
51085;2,18E+09;2,32E+09;1,01E+09;1,48E+09;3,33E+08;2,26E+09
23417;4,38E+09;1,45E+09;5,48E+09;1,55E+08;9,54E+07;1,43E+08
166785;1,52E+09;6,49E+08;1,91E+07;1,35E+09;7,32E+08;2,75E+09
326625;1,33E+09;2,19E+09;1,05E+08;1,93E+09;6,65E+07;2,65E+08
25974;3,52E+06;3,09E+07;2,10E+07;2,21E+06;1,55E+08;5,91E+08
27249;1,17E+08;1,21E+09;1,20E+09;5,69E+09;4,06E+09;1,49E+09
23531;9,02E+09;1,05E+09;9,56E+07;3,19E+09;7,58E+09;1,20E+09
221938;1,12E+09;1,55E+08;8,60E+08;4,21E+08;4,66E+08;4,28E+08
100505381;1,12E+09;1,55E+08;8,60E+08;4,21E+08;4,66E+08;4,28E+08
4311;2,34E+07;3,40E+08;2,48E+08;2,21E+06;6,65E+07;2,10E+08
79258;1,66E+09;3,40E+08;2,87E+08;6,64E+07;2,22E+07;1,43E+08
105378597;2,60E+09;2,78E+08;1,34E+08;2,21E+06;2,51E+09;3,47E+08
93380;1,64E+08;1,95E+09;7,36E+09;5,73E+09;3,79E+09;3,47E+08
4312;7,03E+05;2,16E+08;9,56E+07;2,21E+06;2,22E+07;5,51E+08
4319;7,03E+05;9,27E+07;1,72E+08;2,21E+06;8,21E+08;1,02E+08
4320;1,48E+09;1,14E+09;1,24E+09;1,99E+08;1,80E+09;5,48E+09
4321;7,03E+05;4,02E+08;1,91E+07;6,64E+07;2,22E+07;2,24E+08
4322;2,34E+07;3,09E+07;1,34E+08;2,21E+06;7,32E+08;4,69E+08
4323;6,68E+08;3,56E+09;2,16E+09;7,31E+08;2,15E+09;5,32E+09
4324;3,21E+09;7,11E+08;7,45E+08;2,21E+06;2,22E+07;5,10E+08
4325;7,95E+09;9,24E+09;5,45E+09;4,01E+09;6,65E+07;1,03E+09
4326;5,46E+09;2,78E+08;5,73E+07;1,99E+08;1,18E+09;2,04E+07
4327;2,18E+09;3,40E+08;1,70E+09;5,98E+08;2,00E+08;1,57E+08
4313;5,32E+09;1,45E+09;5,73E+07;2,68E+09;1,13E+08;5,57E+09
9313;7,03E+05;2,16E+08;9,56E+07;6,64E+07;2,44E+08;1,02E+08
118856;2,58E+08;9,27E+07;1,34E+08;1,11E+07;2,44E+08;1,43E+08
8510;1,20E+09;8,35E+08;1,72E+08;1,11E+07;2,22E+07;3,06E+08
10893;8,27E+09;2,69E+09;3,54E+09;4,76E+09;7,76E+08;1,60E+09
101410538;1,76E+09;7,82E+09;3,23E+09;6,31E+09;1,04E+09;2,43E+09
64386;1,09E+09;2,63E+09;6,31E+07;1,99E+08;6,88E+08;9,18E+08
100507419;1,24E+09;3,09E+07;1,55E+09;1,55E+08;2,22E+07;9,18E+08
56547;2,11E+07;1,55E+08;5,73E+07;1,11E+07;8,21E+08;2,04E+07
64066;1,17E+08;2,16E+08;1,91E+07;1,99E+08;2,00E+08;4,69E+08
79148;8,70E+09;3,31E+09;4,99E+09;4,21E+08;2,44E+08;5,89E+09
4314;5,86E+08;2,16E+08;5,73E+07;6,64E+07;3,33E+08;2,04E+07
4316;1,64E+08;1,55E+08;3,25E+08;2,21E+06;1,55E+08;3,06E+08
4317;4,92E+07;1,55E+08;2,10E+07;4,65E+08;2,22E+07;1,84E+08
4318;2,11E+07;1,08E+09;5,54E+08;2,21E+06;2,22E+07;3,06E+08
22915;1,64E+08;3,09E+07;2,48E+08;2,21E+06;2,00E+08;2,04E+07
79812;1,17E+08;3,09E+07;8,60E+08;1,11E+07;6,65E+07;4,71E+09
64210;2,34E+07;9,27E+07;2,10E+07;4,65E+08;2,51E+09;7,14E+08
4594;7,03E+05;3,40E+08;1,07E+09;1,63E+09;1,42E+08;3,87E+08
4330;1,48E+09;2,16E+08;1,91E+07;5,98E+08;2,22E+07;4,28E+08
4331;7,03E+05;2,16E+08;5,73E+07;1,11E+07;5,54E+08;5,10E+08
84057;1,17E+08;4,02E+08;2,48E+08;3,32E+07;2,00E+08;2,04E+07
4332;1,34E+09;1,58E+09;2,10E+07;5,53E+08;6,43E+08;1,49E+09
55329;1,10E+09;1,39E+09;2,85E+09;6,64E+07;2,44E+08;6,73E+08
4335;8,79E+08;1,89E+08;8,62E+09;6,64E+07;1,67E+09;2,96E+09
3110;4,24E+09;4,02E+08;1,91E+07;1,11E+07;6,65E+07;1,86E+09
645249;2,11E+07;3,09E+07;4,40E+08;6,64E+07;2,88E+08;3,06E+08
64112;1,70E+09;9,12E+09;1,91E+07;2,55E+09;1,44E+09;2,83E+09
55233;7,43E+09;9,27E+07;1,40E+09;2,77E+07;1,58E+09;2,59E+09
92597;4,90E+09;8,96E+08;1,36E+09;9,76E+09;8,49E+09;4,28E+08
81532;3,87E+08;1,89E+08;1,91E+07;1,11E+07;5,99E+08;2,02E+09
126308;1,76E+08;5,87E+08;1,24E+09;3,32E+07;4,66E+08;2,24E+08
79817;9,59E+09;3,09E+07;1,32E+08;4,36E+09;5,10E+08;1,98E+09
148932;2,34E+07;6,49E+08;1,70E+09;2,21E+06;5,99E+08;3,69E+08
25843;5,70E+09;2,63E+09;8,60E+08;5,51E+08;3,66E+08;8,30E+09
4336;6,22E+09;1,26E+09;0.00138497431863544;4,04E+09;4,66E+08;3,47E+08
55034;3,98E+08;1,55E+08;1,91E+07;2,21E+06;1,55E+08;1,16E+09
4337;1,29E+09;2,44E+09;3,08E+09;1,53E+09;1,44E+09;9,81E+09
4338;1,52E+09;4,48E+09;1,91E+07;1,74E+09;2,43E+09;1,20E+09
257396;7,03E+05;9,27E+07;5,54E+08;2,21E+06;2,22E+07;2,04E+07
27304;2,58E+08;2,16E+08;9,56E+07;2,21E+06;2,44E+08;5,91E+08
4340;1,09E+09;2,44E+09;2,34E+09;6,64E+07;2,88E+08;2,22E+09
116255;7,03E+05;3,40E+08;5,92E+08;2,21E+06;2,22E+07;1,16E+09
80168;2,65E+09;1,51E+09;9,56E+07;2,21E+06;3,77E+08;6,12E+07
346606;1,17E+08;1,55E+08;2,87E+08;1,11E+07;1,11E+07;2,24E+08
7841;2,34E+07;4,64E+08;9,56E+07;6,64E+07;6,65E+07;6,73E+08
5891;1,29E+09;2,01E+09;5,92E+08;1,26E+09;2,22E+07;1,43E+08
84315;1,15E+09;9,27E+07;3,25E+08;2,21E+06;2,22E+07;6,73E+08
22879;5,70E+09;2,57E+09;1,04E+09;5,03E+09;3,77E+08;2,04E+07
23041;2,55E+09;4,24E+08;1,91E+07;4,98E+08;2,86E+09;6,14E+08
27136;2,34E+07;3,09E+07;5,73E+07;1,55E+08;2,22E+07;3,06E+08
22880;4,92E+07;9,30E+07;2,87E+08;1,04E+09;9,78E+09;6,16E+08
150291;1,62E+09;3,09E+07;1,91E+07;1,11E+07;2,22E+07;1,43E+08
23515;5,74E+09;7,33E+09;1,14E+09;3,32E+07;8,85E+09;4,34E+09
79710;9,14E+07;1,08E+09;4,78E+08;2,21E+06;3,33E+08;2,24E+08
10934;4,92E+07;1,70E+09;2,81E+09;1,99E+08;5,99E+08;2,04E+07
10933;0.00144773527983455;0.00157997759405674;9,74E+08;0.00182479731976391;0.0025355718576141;5,90E+09
9643;0.00103757877348673;0.00141675549081628;0.00100275427761559;8,72E+09;0.00177620878226461;6,35E+09
340544;3,52E+06;3,09E+07;2,87E+08;7,75E+08;2,00E+08;1,43E+08
79906;1,14E+09;1,21E+09;1,42E+09;1,57E+09;1,52E+09;2,68E+09
729967;5,74E+09;5,87E+08;7,84E+08;2,21E+06;2,22E+07;5,10E+08
283385;1,10E+09;5,38E+09;0.00115870005435169;3,61E+09;8,76E+09;9,37E+09
118812;4,29E+09;2,38E+09;2,87E+08;8,63E+08;2,88E+08;1,61E+09
254956;8,67E+08;3,40E+08;5,73E+07;2,21E+06;1,44E+09;2,04E+07
4342;1,24E+09;9,27E+07;9,56E+07;6,64E+07;2,22E+07;1,43E+08
730094;2,32E+09;4,05E+09;5,16E+08;6,64E+07;5,97E+09;9,15E+09
56180;2,58E+08;7,11E+08;1,91E+07;2,21E+06;7,76E+08;1,24E+09
158747;1,90E+09;2,78E+08;5,16E+08;9,52E+08;2,86E+09;2,04E+07
64598;1,01E+09;3,62E+09;1,24E+09;3,52E+09;1,11E+07;7,65E+09
4343;3,82E+08;3,40E+08;1,91E+07;6,42E+08;5,54E+08;1,43E+08
54456;7,71E+09;2,78E+08;1,91E+07;2,21E+06;6,65E+07;5,51E+08
26002;3,96E+09;1,07E+09;4,40E+08;3,08E+09;9,20E+09;1,50E+09
51660;2,74E+09;5,26E+08;1,47E+09;1,62E+09;4,32E+09;1,02E+08
25874;2,33E+09;4,54E+09;9,75E+07;2,23E+09;1,04E+09;1,02E+08
9526;2,41E+09;2,78E+08;3,63E+08;2,21E+06;1,66E+09;9,99E+07
8777;3,52E+06;3,37E+09;7,51E+09;4,63E+09;2,64E+09;7,16E+09
219972;1,64E+08;3,40E+08;5,73E+07;4,65E+08;5,54E+08;5,91E+08
4350;1,12E+09;3,09E+07;1,13E+09;4,65E+08;4,28E+09;2,59E+09
10199;1,80E+09;9,30E+07;1,34E+08;6,44E+09;1,53E+09;2,24E+08
10200;6,45E+09;5,26E+08;7,07E+08;5,16E+09;1,68E+09;4,06E+09
54737;6,80E+08;1,94E+09;6,06E+08;2,90E+09;2,10E+09;4,75E+09
10198;6,96E+09;2,19E+09;5,60E+09;2,63E+09;1,84E+09;2,51E+09
4351;1,34E+09;2,16E+08;5,73E+07;3,32E+07;7,76E+08;2,04E+07
80739;1,38E+09;1,55E+08;2,10E+07;2,21E+06;6,65E+07;3,87E+08
4352;1,57E+09;5,87E+08;4,40E+08;3,32E+07;9,98E+08;5,51E+08
136647;2,11E+07;1,39E+09;4,01E+08;2,50E+09;2,00E+08;7,95E+08
84954;2,34E+07;4,64E+08;1,91E+07;1,99E+08;6,65E+07;1,16E+09
4353;1,57E+09;5,87E+08;6,69E+08;5,09E+08;2,44E+08;2,04E+07
4354;1,17E+08;4,02E+08;1,34E+08;3,32E+07;2,00E+08;9,18E+08
4355;9,14E+07;1,89E+08;1,28E+09;4,54E+09;2,44E+08;1,63E+09
4356;1,17E+08;2,78E+08;1,72E+08;1,11E+07;2,00E+08;6,73E+08
58538;3,05E+08;3,40E+08;3,25E+08;5,98E+08;6,65E+07;3,06E+08
143098;1,15E+09;3,09E+07;1,72E+08;2,21E+06;4,81E+09;3,24E+09
65258;7,20E+09;2,44E+09;5,75E+09;9,67E+09;1,26E+09;2,03E+09
758;1,09E+09;2,44E+09;3,92E+09;1,31E+09;1,71E+09;6,32E+07
744;2,34E+07;2,16E+08;1,28E+09;2,21E+06;4,55E+09;9,99E+07
23164;2,09E+09;1,80E+09;1,50E+09;9,59E+09;4,01E+09;3,67E+09
100874529;2,11E+07;2,78E+08;5,73E+07;1,55E+08;2,22E+07;4,69E+08
4357;2,41E+09;6,49E+08;1,43E+09;2,21E+06;1,11E+07;4,47E+09
4358;3,52E+06;1,21E+09;1,91E+07;9,08E+08;2,44E+08;1,12E+09
255027;6,80E+08;3,67E+09;8,14E+09;6,42E+09;1,84E+09;4,26E+09
84769;1,66E+09;5,26E+08;4,78E+08;5,98E+08;4,21E+07;6,12E+07
4359;3,05E+08;8,35E+08;2,47E+09;2,21E+06;1,62E+09;4,71E+09
9019;6,77E+09;5,35E+09;1,82E+09;4,65E+08;1,00E+09;3,45E+09
10205;2,60E+09;7,11E+08;6,31E+07;1,11E+07;2,22E+07;9,58E+08
196264;2,04E+09;9,58E+08;4,01E+08;6,86E+08;1,55E+08;1,02E+08
3140;2,34E+07;3,09E+07;1,91E+07;3,96E+09;4,66E+08;9,56E+09
56246;9,61E+08;3,40E+08;1,66E+09;8,63E+08;2,44E+08;1,12E+09
105372779;1,43E+09;4,02E+08;1,34E+08;1,11E+07;2,22E+07;2,04E+07
112609;2,58E+08;9,58E+08;5,92E+08;2,21E+06;2,22E+07;2,24E+08
22808;6,33E+07;4,48E+09;4,07E+09;1,11E+07;3,97E+09;1,09E+09
4360;4,92E+07;1,51E+09;1,59E+08;1,31E+09;6,43E+08;2,65E+08
9902;1,40E+09;3,93E+09;7,09E+09;1,99E+08;1,18E+09;1,45E+09
4361;3,96E+09;3,09E+07;1,97E+09;3,25E+09;4,68E+09;1,28E+09
55686;1,95E+09;9,27E+07;5,73E+07;1,11E+07;2,82E+08;7,54E+07
93621;1,86E+09;8,68E+09;5,46E+09;0.00141702385585452;7,87E+09;2,04E+07
114932;2,18E+09;2,01E+09;4,57E+09;9,90E+08;4,14E+09;1,77E+09
93622;9,63E+09;4,30E+09;4,78E+08;5,03E+09;2,77E+09;9,18E+08
55257;6,07E+09;1,64E+09;1,91E+07;7,75E+08;4,24E+09;1,57E+08
116535;1,64E+08;7,73E+08;1,34E+08;1,55E+08;3,77E+08;1,43E+08
101928200;1,17E+08;9,27E+07;7,07E+08;2,21E+06;2,88E+08;3,47E+08
283303;4,45E+08;1,14E+09;6,69E+08;6,64E+07;6,65E+07;3,47E+08
259249;5,39E+08;3,09E+07;9,56E+07;2,44E+08;5,99E+08;3,87E+08
117194;2,34E+07;3,40E+08;2,48E+08;1,55E+08;7,76E+08;1,84E+08
117195;2,34E+07;1,55E+08;1,91E+07;6,64E+07;2,22E+07;4,69E+08
117196;2,11E+07;9,27E+07;1,28E+09;3,32E+07;1,55E+08;2,04E+07
84245;2,55E+09;3,09E+07;4,30E+09;4,32E+09;5,54E+08;4,28E+08
100507027;2,34E+07;3,09E+07;3,25E+08;1,11E+07;1,11E+07;2,04E+07
79922;4,48E+09;1,51E+09;5,73E+07;3,76E+08;1,55E+08;1,90E+09
29960;4,92E+07;4,02E+08;1,62E+09;2,21E+06;2,55E+09;1,61E+09
55178;2,58E+08;2,50E+09;9,56E+07;4,21E+08;1,18E+09;4,06E+09
51149;3,52E+06;1,55E+08;1,24E+09;1,11E+07;1,11E+07;1,45E+09
100996419;4,92E+07;3,09E+07;2,48E+08;6,64E+07;2,44E+08;4,28E+08
83876;7,03E+05;7,82E+09;1,30E+09;7,99E+09;6,72E+08;1,02E+08
285758;2,11E+07;3,09E+07;5,73E+07;4,21E+08;4,21E+07;2,65E+08
727957;7,24E+09;3,31E+09;3,56E+09;2,44E+08;2,19E+09;5,61E+08
339766;2,34E+07;3,09E+07;2,10E+07;2,21E+06;2,22E+07;1,08E+09
133558;1,10E+09;3,09E+07;9,56E+07;1,26E+09;4,21E+07;1,53E+09
642475;6,45E+09;2,94E+09;4,40E+08;6,86E+08;2,28E+09;3,69E+08
374977;7,03E+05;6,49E+08;5,16E+08;1,11E+07;2,22E+07;3,06E+08
140699;5,86E+08;5,26E+08;8,22E+08;1,11E+07;1,35E+09;6,12E+07
80133;2,34E+07;4,02E+08;1,91E+07;2,21E+06;3,77E+08;2,24E+08
65008;4,92E+07;3,40E+08;4,78E+08;4,21E+08;2,44E+08;5,51E+08
124995;2,11E+07;1,76E+08;8,98E+08;8,19E+08;6,65E+07;4,14E+09
65003;2,55E+09;4,64E+08;1,32E+08;5,53E+08;4,21E+07;1,43E+08
6182;8,37E+09;2,13E+09;2,89E+08;6,64E+07;1,13E+08;1,84E+08
28998;1,17E+08;3,09E+07;1,34E+08;3,32E+07;4,66E+08;2,04E+07
64928;2,58E+08;9,27E+07;9,56E+07;2,21E+06;1,22E+09;6,10E+09
29088;1,10E+09;4,02E+08;9,56E+07;2,21E+06;6,43E+08;1,02E+08
54948;1,80E+09;3,25E+09;5,92E+08;1,31E+09;2,22E+07;2,59E+09
63875;2,11E+07;3,09E+07;1,91E+07;2,21E+06;5,54E+08;1,86E+09
29074;9,35E+09;1,57E+09;1,72E+08;6,64E+07;9,87E+09;6,12E+07
9801;3,05E+08;2,16E+08;1,97E+09;3,25E+09;2,64E+09;1,04E+09
51069;4,43E+09;9,27E+07;1,32E+08;1,11E+07;2,64E+09;1,16E+09
55052;6,59E+09;3,31E+09;2,10E+07;4,94E+07;9,78E+09;7,95E+08
148413;9,63E+09;3,00E+09;5,22E+09;1,08E+08;6,01E+09;2,79E+09
219927;1,05E+08;1,33E+09;3,38E+09;2,21E+06;2,22E+07;5,91E+08
29093;3,45E+09;1,08E+09;2,10E+07;8,63E+08;8,21E+08;2,06E+09
6150;4,85E+09;3,40E+08;1,91E+07;1,17E+09;2,00E+08;1,24E+09
79590;3,52E+06;1,76E+08;2,50E+09;2,21E+06;3,26E+09;2,02E+09
51264;4,05E+09;2,32E+09;1,34E+08;1,11E+07;3,48E+09;3,94E+09
10573;1,17E+08;3,09E+07;1,85E+08;3,76E+08;2,51E+09;1,05E+09
11222;5,86E+08;7,73E+08;7,45E+08;1,03E+09;1,35E+09;2,04E+07
51263;1,80E+09;7,08E+09;1,70E+08;9,67E+09;1,61E+09;1,74E+09
64983;7,27E+08;3,09E+07;8,22E+08;7,31E+08;2,00E+08;9,18E+08
9553;2,34E+07;1,89E+08;3,19E+09;1,04E+09;5,66E+09;1,02E+08
64981;2,37E+09;8,35E+08;2,62E+09;1,04E+09;7,32E+08;2,04E+07
51318;2,93E+09;5,53E+08;7,63E+08;9,08E+08;4,06E+09;7,95E+08
64979;3,96E+09;3,68E+09;4,78E+08;2,21E+06;4,55E+09;8,67E+09
51253;2,11E+07;3,09E+07;2,31E+09;2,06E+09;5,54E+08;3,47E+08
64978;4,45E+08;5,87E+08;9,56E+07;6,86E+08;2,22E+07;4,71E+09
54148;1,05E+08;6,58E+09;7,45E+08;7,37E+09;2,06E+09;2,65E+08
51073;4,57E+08;4,64E+08;1,24E+09;9,08E+08;2,22E+07;1,37E+09
64976;2,32E+09;7,11E+08;4,03E+09;2,24E+09;6,65E+07;8,77E+06
64975;7,80E+09;2,69E+09;2,92E+09;7,55E+09;2,46E+09;8,01E+09
28977;2,84E+09;2,16E+08;8,22E+08;2,50E+09;5,70E+09;9,99E+07
84545;7,10E+09;3,09E+07;1,91E+07;4,01E+09;3,44E+09;3,32E+08
65080;5,88E+09;1,44E+09;8,16E+08;6,64E+07;8,98E+08;1,63E+09
84311;2,34E+07;4,64E+08;1,09E+09;6,64E+07;1,53E+09;5,51E+08
653479;5,86E+08;1,89E+08;5,73E+07;1,57E+09;3,77E+08;8,77E+06
26589;1,64E+08;2,16E+08;1,91E+07;6,86E+08;2,22E+07;1,57E+08
57129;2,46E+08;1,55E+08;2,54E+09;8,19E+08;9,54E+07;2,04E+07
51642;2,11E+07;9,27E+07;4,01E+08;1,26E+09;1,53E+09;1,45E+09
740;9,14E+07;2,78E+08;1,55E+09;4,65E+08;1,44E+09;1,57E+08
54534;3,52E+06;1,69E+09;1,26E+09;1,74E+09;2,17E+09;1,45E+09
51258;2,34E+09;3,25E+09;6,25E+09;6,64E+07;1,75E+09;3,65E+09
122704;8,67E+08;2,63E+09;1,42E+09;1,11E+07;1,71E+08;1,49E+09
116541;1,99E+09;2,26E+09;1,93E+09;5,09E+08;1,09E+09;5,51E+08
128308;1,06E+09;3,40E+08;9,56E+07;1,22E+09;1,80E+09;3,28E+09
78988;4,16E+09;2,78E+08;1,32E+08;2,08E+07;3,26E+09;7,81E+09
3396;4,38E+09;5,87E+08;2,24E+09;6,64E+07;2,22E+07;1,33E+09
65005;2,09E+09;6,65E+09;1,82E+09;5,56E+09;7,47E+09;3,36E+09
55173;2,34E+07;9,12E+09;2,12E+09;2,18E+09;5,70E+09;1,39E+09
64963;6,80E+08;9,27E+07;2,48E+08;4,65E+08;2,22E+07;2,30E+09
6183;1,44E+09;2,81E+09;1,05E+08;5,53E+08;1,40E+08;3,08E+09
63931;1,99E+09;1,76E+08;3,63E+08;1,79E+09;4,50E+08;8,58E+08
64960;1,77E+09;3,09E+07;4,15E+09;1,99E+08;4,03E+09;2,04E+07
51021;4,20E+09;1,95E+09;4,72E+09;6,35E+09;1,44E+09;4,14E+09
51373;8,67E+08;3,09E+07;4,40E+08;6,64E+07;2,22E+07;6,12E+07
55168;3,35E+09;1,82E+09;4,99E+09;1,99E+08;8,27E+09;1,56E+09
28973;9,82E+09;2,69E+09;7,84E+08;7,81E+09;1,66E+09;1,08E+09
51023;2,34E+07;3,09E+07;7,07E+08;3,32E+07;3,61E+09;3,49E+09
51116;3,98E+08;3,09E+07;5,73E+07;1,11E+07;1,11E+07;1,16E+09
54460;1,44E+09;3,09E+07;9,56E+07;4,23E+09;5,03E+09;1,37E+09
56945;1,01E+08;9,24E+09;6,82E+09;1,35E+09;1,44E+09;4,06E+09
51649;8,67E+08;1,08E+09;2,47E+09;1,26E+09;5,54E+08;5,91E+08
64951;4,05E+09;4,48E+09;4,78E+08;4,72E+09;5,10E+08;2,18E+09
64432;1,11E+09;1,55E+08;2,20E+09;1,01E+09;1,01E+09;1,37E+09
64949;5,23E+08;3,40E+08;1,91E+07;2,21E+06;2,33E+09;2,43E+09
23107;1,31E+09;3,09E+07;5,83E+09;5,34E+09;1,10E+09;4,75E+09
28957;2,34E+07;5,87E+08;4,01E+08;6,64E+07;4,21E+07;2,65E+08
10884;7,03E+05;1,11E+09;3,15E+08;1,06E+08;1,17E+08;7,03E+09
10240;3,52E+06;5,87E+08;3,12E+09;3,34E+09;5,54E+08;6,38E+09
51650;9,61E+08;2,78E+08;5,73E+07;9,52E+08;2,02E+09;1,57E+08
65993;3,82E+08;1,82E+09;6,31E+07;1,22E+09;1,13E+08;5,57E+09
60488;3,05E+08;3,09E+07;9,56E+07;1,53E+09;2,88E+08;2,30E+09
64969;1,12E+09;1,60E+09;2,16E+09;2,15E+09;1,18E+09;2,04E+07
64968;1,38E+09;6,65E+09;3,63E+08;3,52E+09;6,43E+08;4,28E+08
51081;1,29E+09;2,19E+09;2,54E+09;8,19E+08;2,00E+08;1,02E+08
64965;2,11E+07;2,69E+09;1,91E+07;4,54E+09;4,21E+07;1,08E+09
92399;2,32E+09;2,16E+08;2,01E+09;2,21E+06;3,53E+09;1,84E+08
57380;3,98E+08;1,33E+09;1,47E+09;6,26E+09;7,76E+08;1,03E+09
57591;2,11E+07;1,70E+09;6,59E+08;1,04E+09;5,17E+09;8,67E+09
101927257;2,93E+09;1,33E+09;2,81E+09;2,21E+06;3,61E+09;2,18E+09
57496;2,19E+09;6,65E+09;3,38E+09;1,80E+09;2,13E+09;1,98E+09
51154;1,20E+09;6,49E+08;4,78E+08;1,99E+08;2,37E+09;1,33E+09
931;2,04E+09;3,09E+07;4,01E+08;7,31E+08;2,00E+08;2,04E+07
54860;2,34E+07;3,09E+07;4,01E+08;1,55E+08;2,22E+07;2,65E+08
84689;5,86E+08;3,09E+07;9,56E+07;6,64E+07;4,21E+07;2,04E+07
219995;6,33E+07;1,55E+08;1,34E+08;2,21E+06;2,00E+08;1,43E+08
2206;1,15E+09;9,27E+07;3,25E+08;1,55E+08;2,22E+07;1,84E+08
932;1,24E+09;2,16E+08;3,25E+08;2,21E+06;6,65E+07;2,04E+07
51338;1,17E+08;3,09E+07;3,31E+09;2,21E+06;1,11E+07;1,20E+09
64232;3,05E+08;3,09E+07;3,25E+08;2,21E+06;2,22E+07;1,43E+08
64231;8,98E+09;1,04E+08;6,52E+09;1,13E+09;1,26E+09;5,00E+09
245802;5,39E+08;3,09E+07;1,91E+07;2,44E+08;2,22E+07;2,65E+08
58475;3,98E+08;1,33E+09;3,63E+08;1,35E+09;1,26E+09;7,14E+08
