...1,CDSeq_estimated_cell_type_1,CDSeq_estimated_cell_type_2,CDSeq_estimated_cell_type_3,CDSeq_estimated_cell_type_4,CDSeq_estimated_cell_type_5,CDSeq_estimated_cell_type_6,SYMBOL,ENTREZID
MBD5,8.40288512083544e-6,1.01642924964378e-5,4.61265138600463e-6,2.06111613050732e-5,3.310623924599e-6,6.59742579144146e-6,MBD5,55777
MBD6,1.97370092373112e-5,2.07977061850189e-5,5.94789257669018e-5,3.33603332463556e-5,1.5295082531647e-4,6.61525667195887e-5,MBD6,114785
MBIP,1.75874339738416e-6,1.56373730714428e-7,1.57801231626474e-5,3.61226538336335e-6,2.42779087803926e-6,2.31801446726322e-6,MBIP,51562
MBL1P,3.32207086172564e-6,1.56373730714428e-7,8.49698939527169e-6,1.08367961500901e-5,1.54495783147953e-6,2.31801446726322e-6,MBL1P,8512
MBL2,1.36791153129879e-6,2.34560596071642e-6,2.42771125579191e-7,2.12486199021374e-7,3.75204044787886e-6,5.34926415522281e-7,MBL2,4153
MBLAC1,1.95415933042685e-7,2.97110088357413e-6,2.42771125579191e-7,2.31609956933297e-5,1.56702865764352e-5,8.91544025870468e-7,MBLAC1,255374
MBLAC2,8.01205325475007e-6,1.14152823421532e-5,7.52590489295493e-6,7.01204456770533e-6,7.28337263411779e-6,1.78308805174094e-7,MBLAC2,153364
MBNL1,1.36791153129879e-6,2.7693787709525e-4,3.9207536781039e-4,1.1962973004903e-4,3.2863460158186e-4,2.7192092789049e-4,MBNL1,4154
MBNL1-AS1,5.86247799128054e-7,5.78582803643383e-6,1.62656654138058e-5,6.58707216966258e-6,2.20708261639933e-7,1.24816163621866e-6,MBNL1-AS1,401093
MBNL2,6.15560189084457e-5,2.7474864486525e-4,1.1483074239895e-4,4.14348088091678e-5,2.9861827799882e-4,4.22591868262602e-5,MBNL2,10150
MBNL3,1.95415933042685e-7,3.28384834500298e-6,4.61265138600463e-6,2.82606644698427e-5,6.40053958755806e-6,7.66727862248602e-6,MBNL3,55796
MBOAT1,6.4487257904086e-6,2.65835342214527e-6,2.18494013021272e-6,6.37458597064121e-7,2.20708261639933e-7,4.10110251900415e-6,MBOAT1,154141
MBOAT2,1.58286905764575e-5,1.82957264935881e-5,5.70512145111099e-5,2.23110508972442e-5,4.78936927758655e-5,3.65533050606892e-5,MBOAT2,129642
MBOAT7,8.96959132665923e-5,9.85154503500895e-6,5.09819363716302e-6,2.12486199021374e-7,1.10354130819966e-6,1.78308805174094e-7,MBOAT7,79143
MBP,2.01278411033965e-5,0.00119923014084895,2.0271388985862e-4,0.00219476994969177,2.6264283135152e-5,0.0019630016361616,MBP,4155
MBTD1,3.32207086172564e-6,2.51761706450229e-5,4.4427115980992e-5,1.06243099510687e-6,1.9863743547594e-6,7.31066101213784e-6,MBTD1,54799
MBTPS1,4.2796089336348e-5,4.69121192143283e-7,2.42771125579191e-7,1.55114925285603e-5,4.19345697115873e-6,2.33584534778063e-5,MBTPS1,8720
MBTPS2,1.36791153129879e-6,1.17280298035821e-5,4.10283202228833e-5,1.08367961500901e-5,2.93541987981111e-5,1.60477924656684e-6,MBTPS2,51360
MC1R,4.88539832606712e-6,7.81868653572139e-7,1.69939787905434e-6,1.9336244110945e-5,2.27329509489131e-5,2.31801446726322e-6,MC1R,4157
MC2R,1.07478763173477e-5,7.81868653572139e-7,8.98253164643008e-6,1.06243099510687e-6,1.9863743547594e-6,1.60477924656684e-6,MC2R,4158
MC3R,2.14957526346953e-6,1.56373730714428e-7,1.69939787905434e-6,3.61226538336335e-6,5.07629001771846e-6,1.60477924656684e-6,MC3R,4159
MC4R,4.88539832606712e-6,1.09461611500099e-6,1.21385562789596e-6,1.91237579119236e-6,2.20708261639933e-7,1.78308805174094e-7,MC4R,4160
MC5R,1.36791153129879e-6,1.56373730714428e-7,2.42771125579191e-7,8.28696176183357e-6,3.310623924599e-6,1.78308805174094e-7,MC5R,4161
MCAM,5.86247799128054e-7,1.36045145721552e-5,2.68262093765e-4,2.06111613050732e-5,2.20708261639933e-7,8.11305063542126e-5,MCAM,4162
MCAT,2.5404071295549e-6,5.16033311357612e-6,5.09819363716302e-6,8.28696176183357e-6,1.9863743547594e-6,8.91544025870468e-7,MCAT,27349
MCC,9.77079665213423e-7,4.22209072928955e-6,5.21957919995261e-5,5.31215497553434e-6,5.31906910552239e-5,1.78308805174094e-7,MCC,4163
MCCC1,6.05789392432323e-6,8.60055518929353e-6,4.63692849856255e-5,2.95355816639709e-5,3.310623924599e-6,1.08768371156197e-5,MCCC1,56922
MCCC2,2.83353102911893e-5,6.08293812479124e-5,7.84150735620788e-5,4.46221017944884e-6,6.46675206605004e-5,5.34926415522281e-7,MCCC2,64087
MCEE,2.93123899564027e-6,4.69121192143283e-7,4.61265138600463e-6,2.12486199021374e-7,2.42779087803926e-6,2.31801446726322e-6,MCEE,84693
MCEMP1,1.95415933042685e-7,2.34560596071642e-6,8.49698939527169e-6,1.16867409461755e-5,1.9863743547594e-6,1.24816163621866e-6,MCEMP1,199675
MCF2,8.85234176683362e-5,2.86163927207403e-5,1.21385562789596e-6,1.91237579119236e-6,7.72478915739766e-6,1.96139685691503e-6,MCF2,4168
MCF2L,9.86850461865558e-5,3.98753013321791e-5,3.32596442043492e-5,8.818177259387e-5,2.6264283135152e-5,1.37297779984052e-5,MCF2L,23263
MCF2L-AS1,6.4487257904086e-6,2.03285849928756e-6,2.42771125579191e-7,2.12486199021374e-7,2.86920740131913e-6,2.31801446726322e-6,MCF2L-AS1,100289410
MCF2L2,1.62195224425428e-5,1.09461611500099e-6,4.10283202228833e-5,1.7636354518774e-5,2.42779087803926e-6,1.60477924656684e-6,MCF2L2,23101
MCFD2,6.54643375692994e-5,2.3377872741807e-4,2.4155726995129e-4,1.0985536489405e-4,2.597736239502e-4,6.22297730057587e-5,MCFD2,90411
MCHR1,5.29577178545676e-5,3.67478267178905e-5,2.54909681858151e-5,2.33734818923511e-6,4.63487349443859e-6,1.78308805174094e-7,MCHR1,2847
MCHR2,2.5404071295549e-6,1.09461611500099e-6,2.42771125579191e-7,8.71193415987632e-6,6.62124784919799e-7,3.74448490865597e-6,MCHR2,84539
MCHR2-AS1,2.14957526346953e-6,4.53483819071841e-6,3.22885597020324e-5,1.29616581403038e-5,1.10354130819966e-6,2.51415415295472e-5,MCHR2-AS1,728012
MCL1,8.6510633557996e-4,1.79829790321592e-5,2.3038979817465e-4,3.967117335729e-4,8.16620568067752e-6,3.8211576948808e-4,MCL1,4170
MCM10,1.75874339738416e-6,7.81868653572139e-7,2.42771125579191e-7,1.21117133442183e-5,1.61117030997151e-5,3.03124968795959e-6,MCM10,55388
MCM2,3.71290272781101e-6,2.03285849928756e-6,1.28668696556971e-5,1.04118237520473e-5,9.93187177379699e-6,3.74448490865597e-6,MCM2,4171
MCM3,1.95415933042685e-7,1.56373730714428e-7,2.64620526881318e-5,9.13690655791906e-6,1.83187857161144e-5,5.17095535004871e-6,MCM3,4172
MCM3AP,1.8623138418967e-4,8.89766527765094e-5,2.35487991811815e-5,2.4499658747164e-4,2.67056996584319e-5,1.2499447242704e-4,MCM3AP,8888
MCM3AP-AS1,9.77079665213423e-7,7.97506026643582e-6,1.57801231626474e-5,4.10098364111251e-5,1.10354130819966e-6,2.05055125950208e-5,MCM3AP-AS1,114044
MCM4,1.73920180407989e-5,1.6716351813372e-4,9.54090523526222e-5,1.4937779791202e-4,1.3750124700167e-4,4.86783038125275e-5,MCM4,4173
MCM5,4.67044079972016e-5,7.81868653572139e-7,1.38379541580139e-5,6.37458597064121e-7,1.12561213436366e-5,1.60477924656684e-6,MCM5,4174
MCM6,4.16235937380918e-5,2.048495872359e-5,2.35487991811815e-5,1.63614373246458e-5,2.20708261639933e-7,1.78308805174094e-7,MCM6,4175
MCM7,9.96621258517692e-6,4.69121192143283e-7,3.08319329485573e-5,5.33340359543648e-5,5.84876893345822e-5,4.68952157607866e-5,MCM7,4176
MCM8,3.6542779478982e-5,8.28780772786467e-6,1.21385562789596e-6,2.1036133703116e-5,3.64168631705889e-5,6.95404340178965e-6,MCM8,84515
MCM8-AS1,2.14957526346953e-6,1.09461611500099e-6,4.61265138600463e-6,5.31215497553434e-6,2.20708261639933e-7,5.34926415522281e-7,MCM8-AS1,101929225
MCM9,3.73244432111528e-5,4.69121192143283e-7,7.52590489295493e-6,5.03592291680655e-5,1.2116883564032e-4,5.34926415522281e-7,MCM9,254394
MCMBP,1.62195224425428e-5,8.91330265072238e-6,2.45198836834983e-5,4.0372377814061e-6,1.54495783147953e-6,1.78308805174094e-7,MCMBP,79892
MCMDC2,4.10373459389638e-6,5.47308057500497e-6,8.49698939527169e-6,2.12486199021374e-7,2.86920740131913e-6,2.31801446726322e-6,MCMDC2,157777
MCOLN1,8.01205325475007e-6,1.56373730714428e-7,1.23813274045388e-5,7.43701696574807e-6,1.52288700531554e-5,1.19466899466643e-5,MCOLN1,57192
MCOLN2,9.77079665213423e-7,2.03285849928756e-6,2.18494013021272e-6,1.21117133442183e-5,1.56702865764352e-5,9.80698428457515e-6,MCOLN2,255231
MCOLN3,5.10035585241407e-5,1.48555044178706e-5,1.04391583999052e-5,2.76232058727786e-6,2.20708261639933e-7,1.23033075570125e-5,MCOLN3,55283
MCPH1,6.4487257904086e-6,1.95467163393035e-5,2.93753061950821e-5,1.80613269168168e-5,2.36157839954728e-5,7.66727862248602e-6,MCPH1,79648
MCPH1-AS1,2.14957526346953e-6,1.09461611500099e-6,1.69939787905434e-6,2.65607748776717e-5,2.20708261639933e-7,8.91544025870468e-7,MCPH1-AS1,100507530
MCPH1-DT,2.40361597642502e-5,2.97110088357413e-6,2.42771125579191e-7,1.48740339314961e-6,5.51770654099833e-6,5.88419057074509e-6,MCPH1-DT,100287015
MCRIP1,6.4487257904086e-6,3.9093432678607e-6,2.42771125579191e-7,3.54851952365694e-5,2.58228666118722e-5,3.74448490865597e-6,MCRIP1,348262
MCRIP2,3.32207086172564e-6,2.03285849928756e-6,7.52590489295493e-6,2.12486199021374e-7,2.40572005187527e-5,1.97922773743244e-5,MCRIP2,84331
MCRS1,9.18454885300618e-6,4.69121192143283e-7,1.69939787905434e-6,4.0372377814061e-6,9.49045525051712e-6,3.03124968795959e-6,MCRS1,10445
MCTP1,2.32544960320795e-5,7.58412593964975e-5,3.64156688368787e-6,1.1453006127252e-4,1.52288700531554e-5,9.09374906387877e-6,MCTP1,79772
MCTP2,6.05789392432323e-6,1.56373730714428e-7,2.88897639439238e-5,6.16209977161983e-6,1.74359526695547e-5,8.3805138431824e-6,MCTP2,55784
MCTS1,5.21760541223968e-5,3.20566147964577e-5,1.57801231626474e-5,2.76232058727786e-6,1.10354130819966e-6,8.02389623283421e-6,MCTS1,28985
MCU,4.10373459389638e-6,1.51682518792995e-5,1.96644611719145e-5,4.10098364111251e-5,5.51770654099833e-6,3.38786729830778e-6,MCU,90550
MCUB,1.66103543086282e-5,2.03285849928756e-6,2.42771125579191e-7,2.76232058727786e-6,5.95912306427819e-6,1.78308805174094e-7,MCUB,55013
MCUR1,3.41977882824698e-5,6.23931185550567e-5,1.96644611719145e-5,7.67075178467159e-5,1.0262934166256e-4,5.5275729603969e-6,MCUR1,63933
MDC1,5.86247799128054e-7,5.83274015564816e-5,1.6289942526363e-4,2.33734818923511e-6,5.76048562880225e-5,5.5275729603969e-6,MDC1,9656
MDFI,7.23038952257933e-6,1.72011103785871e-6,7.28313376737574e-7,2.82606644698427e-5,2.09672848557936e-5,1.78308805174094e-7,MDFI,4188
MDFIC,5.66706205823786e-6,1.40736357642985e-6,5.26813342506845e-5,3.61226538336335e-6,1.92016187626742e-5,1.3016542777708801e-05,MDFIC,29969
MDGA1,6.83955765649396e-6,2.65835342214527e-6,1.69939787905434e-6,4.99342567700228e-5,3.59754466473091e-5,5.5275729603969e-6,MDGA1,266727
MDGA2,1.95415933042685e-7,1.09461611500099e-6,9.46807389758846e-6,6.37458597064121e-7,7.28337263411779e-6,8.91544025870468e-7,MDGA2,161357
MDH1,3.6542779478982e-5,1.4245646868084e-4,2.42771125579191e-7,6.05585667210915e-5,4.19345697115873e-6,6.25863906161068e-5,MDH1,4190
MDH1B,5.86247799128054e-7,2.01722112621612e-5,7.28313376737574e-7,3.84600020228686e-5,4.19345697115873e-6,1.60477924656684e-6,MDH1B,130752
MDH2,5.7647700247592e-5,9.2104127390798e-5,3.90861512182498e-5,1.06243099510687e-6,2.20708261639933e-7,1.60477924656684e-6,MDH2,4191
MDK,1.38745312460306e-5,1.09461611500099e-6,1.1410242902222e-5,1.72113821207313e-5,7.72478915739766e-6,1.94356597639762e-5,MDK,4192
MDM1,2.93123899564027e-6,1.72011103785871e-6,1.5804400275205e-4,8.71193415987632e-6,5.95912306427819e-6,1.78308805174094e-7,MDM1,56890
MDM2,2.1241711921739e-4,1.8499012343516e-4,6.0765612732471e-4,1.5830221827092e-4,4.1250374100503e-4,2.8511577947337e-4,MDM2,4193
MDM4,6.05789392432323e-6,1.2932107530083e-4,7.55018200551285e-5,7.24577938662884e-5,1.92016187626742e-5,1.0859006235102e-4,MDM4,4194
MDN1,1.95415933042685e-7,2.32996858764497e-5,4.39415737298336e-5,2.57108300815862e-5,1.10354130819966e-6,6.65091843299369e-5,MDN1,23195
MDP1,8.40288512083544e-6,5.47308057500497e-6,2.64620526881318e-5,7.45826558565021e-5,6.33432710906608e-5,1.78308805174094e-7,MDP1,145553
MDS2,2.5404071295549e-6,1.09461611500099e-6,1.23813274045388e-5,5.73712737357709e-6,4.63487349443859e-6,6.24080818109328e-6,MDS2,259283
ME1,4.49456645998175e-6,5.78582803643383e-6,2.42771125579191e-7,1.97612165089877e-5,1.69945361462748e-5,1.3016542777708801e-05,ME1,4199
ME2,2.14957526346953e-6,4.23772810236099e-5,1.69939787905434e-6,4.82343671778518e-5,6.06947719509816e-5,9.32555051060509e-5,ME2,4200
ME3,2.55994872285917e-5,2.34560596071642e-6,6.06927813947978e-6,2.12486199021374e-7,5.95912306427819e-6,1.78308805174094e-7,ME3,10873
MEA1,1.1119166590128e-4,8.45981883165054e-5,5.5837358883214e-6,8.69068553997418e-5,8.05585154985755e-5,4.11893339952156e-5,MEA1,4201
MEAF6,7.2499311158836e-5,8.5536430700792e-5,1.96644611719145e-5,2.78356920717999e-5,1.0351217470912e-4,1.19466899466643e-5,MEAF6,64769
MEAK7,1.54378587103721e-5,4.84758565214726e-6,4.61265138600463e-6,2.01861889070305e-5,3.55340301240292e-5,1.83658069329316e-5,MEAK7,57707
MECOM,3.71290272781101e-6,1.56373730714428e-7,4.49126582321504e-5,1.80613269168168e-5,2.67056996584319e-5,5.1531244695313e-5,MECOM,2122
MECP2,6.58551694353847e-5,2.20486960307343e-5,4.73403694879423e-5,1.50865201305175e-5,2.9795615321391e-5,9.46819755474437e-5,MECP2,4204
MECR,8.40288512083544e-6,9.5387975735801e-6,1.04391583999052e-5,1.16867409461755e-5,2.86920740131913e-6,1.47996308294498e-5,MECR,51102
MED1,1.73920180407989e-5,1.5871933667514e-4,6.7247601785436e-5,6.77830974878182e-5,2.6551203875283e-4,1.0965991518206e-4,MED1,5469
MED10,2.05186729694819e-5,1.36045145721552e-5,7.28313376737574e-7,4.39846431974243e-5,1.21389543901963e-5,7.66727862248602e-6,MED10,84246
MED11,6.05789392432323e-6,3.59659580643184e-6,3.64156688368787e-6,1.7636354518774e-5,1.54495783147953e-6,1.15900723363161e-5,MED11,400569
MED12,2.14957526346953e-6,9.5387975735801e-6,3.61728977112995e-5,8.86067449919128e-5,5.58391901949031e-5,2.83511000226809e-5,MED12,9968
MED12L,1.95415933042685e-7,2.11104536464478e-5,3.71439822136163e-5,5.31215497553434e-6,3.288553098435e-5,1.78308805174094e-7,MED12L,116931
MED13,1.4265363112116e-5,1.2650634814797e-4,1.2551267192444e-4,4.0372377814061e-6,1.92016187626742e-5,1.7884373158961e-4,MED13,9969
MED13L,2.8237602324667e-4,8.36599459322189e-5,2.1048256587715e-4,2.6072056619922e-4,6.51089371837802e-5,4.9195399347532e-4,MED13L,23389
MED14,2.67719828268478e-5,4.64429980221851e-5,3.71439822136163e-5,1.0773050290383e-4,7.17301850329782e-5,1.96139685691503e-6,MED14,9282
MED14OS,6.05789392432323e-6,4.69121192143283e-7,2.42771125579191e-7,5.73712737357709e-6,2.20708261639933e-7,5.34926415522281e-7,MED14OS,100873985
MED15,1.46561949782014e-5,1.56373730714428e-7,2.18494013021272e-6,1.06243099510687e-6,6.62124784919799e-7,1.24816163621866e-6,MED15,51586
MED15P9,7.17176474266653e-5,2.2674190953592e-5,4.49126582321504e-5,9.41313861664685e-5,1.9863743547594e-6,5.34926415522281e-7,MED15P9,285103
MED16,3.6484154699069e-4,6.23931185550567e-5,5.6298624021814e-4,2.1439857481256e-4,2.7389895269515e-4,1.96139685691503e-6,MED16,10025
MED17,1.36791153129879e-6,1.76702315707303e-5,1.82078344184393e-5,2.76232058727786e-6,1.25803709134762e-5,3.38786729830778e-6,MED17,9440
MED18,1.8564513639055e-5,3.28384834500298e-6,6.55482039063816e-6,3.1872929853206e-6,6.62124784919799e-7,1.47996308294498e-5,MED18,54797
MED19,1.81736817729697e-5,1.26662721878687e-5,4.78259117391007e-5,8.71193415987632e-6,2.20708261639933e-7,4.54687453193939e-5,MED19,219541
MED20,1.95415933042685e-7,1.67319891864438e-5,2.45198836834983e-5,3.59101676346121e-5,2.20708261639933e-7,2.6746320776114e-6,MED20,9477
MED21,1.23112037816891e-5,3.29948571807443e-5,1.09247006510636e-5,2.91106092659282e-5,2.6264283135152e-5,5.34926415522281e-7,MED21,9412
MED22,1.75874339738416e-6,2.03285849928756e-6,3.64156688368787e-6,1.06243099510687e-6,6.62124784919799e-7,1.24816163621866e-6,MED22,6837
MED23,1.1138708183433e-5,7.34956534357811e-6,1.1143194664084e-4,1.48740339314961e-6,1.21389543901963e-5,3.29871289572073e-5,MED23,9439
MED24,1.30928675138599e-5,1.17280298035821e-5,2.42771125579191e-7,3.16604436541847e-5,6.84195611083792e-6,8.73713145353059e-6,MED24,9862
MED25,3.4725411301685e-4,3.28384834500298e-6,4.2897657889843e-4,1.48740339314961e-6,3.8381166699184e-4,1.78308805174094e-7,MED25,81857
MED26,8.69600902039947e-5,1.0961798523081e-4,1.21385562789596e-6,1.6850155582394e-4,7.21716015562581e-5,1.1714888499937e-4,MED26,9441
MED27,7.05451518284092e-5,1.56373730714428e-7,1.7722292167281e-5,6.37458597064121e-7,2.49400335653124e-5,8.02389623283421e-6,MED27,9442
MED28,5.7432742721245e-4,2.3909543426236e-4,3.3041150191327e-4,6.750686542909e-4,4.570868098563e-4,3.0758268892531e-4,MED28,80306
MED29,5.37393815867383e-5,1.0961798523081e-4,1.0851869313389e-4,2.31609956933297e-5,7.70271833123366e-5,2.26452182571099e-5,MED29,55588
MED30,1.97370092373112e-5,1.42300094950129e-5,1.86933766695977e-5,2.2736023295287e-5,6.62124784919799e-7,1.19466899466643e-5,MED30,90390
MED31,5.53027090510798e-5,1.2306612607225e-4,1.0657652412926e-4,5.73712737357709e-6,7.61443502657769e-5,1.78308805174094e-7,MED31,51003
MED4,2.5404071295549e-6,1.56373730714428e-7,4.24849469763585e-5,1.50865201305175e-5,3.77411127404285e-5,8.02389623283421e-6,MED4,29079
MED6,2.67719828268478e-5,1.32917671107264e-5,1.09247006510636e-5,2.01861889070305e-5,7.72478915739766e-6,6.95404340178965e-6,MED6,10001
MED7,2.93123899564027e-6,2.76781503364537e-5,1.8571991106808e-4,5.73712737357709e-6,5.95912306427819e-6,1.58694836604943e-5,MED7,9443
MED8,7.9925116614458e-5,1.40736357642985e-6,2.42771125579191e-7,1.50865201305175e-5,2.14087013790735e-5,7.66727862248602e-6,MED8,112950
MED9,2.5404071295549e-6,2.20486960307343e-5,5.09819363716302e-6,2.86856368678854e-5,2.3174367472193e-5,6.95404340178965e-6,MED9,55090
MEDAG,4.51410805328602e-5,3.39330995650308e-5,5.31668765018429e-5,3.33603332463556e-5,2.20708261639933e-7,5.04613918642685e-5,MEDAG,84935
MEF2A,6.4487257904086e-6,1.7654594197658e-4,6.62765172831192e-5,5.9708621925006e-5,3.0479810932474e-4,2.4784923919199e-5,MEF2A,4205
MEF2C,5.86247799128054e-7,8.8648267942009e-4,2.42771125579191e-7,6.7081893031047e-4,2.42779087803926e-6,1.5958638063081e-4,MEF2C,4208
MEF2C-AS1,1.95415933042685e-7,2.048495872359e-5,4.12710913484625e-6,3.54851952365694e-5,1.56702865764352e-5,1.24816163621866e-6,MEF2C-AS1,101929423
MEF2D,4.90493991937139e-5,8.9914895160796e-5,9.29813410968302e-5,1.6680166623177e-4,1.1852033650064e-4,1.1179962084415e-4,MEF2D,4209
MEFV,9.77079665213423e-7,1.29790196492975e-5,6.4819890529644e-5,8.818177259387e-5,7.28337263411779e-6,4.86783038125275e-5,MEFV,4210
MEG3,0.00275399674437056,0.00538035095269132,0.00155883339734399,0.00446624741723025,1.10354130819966e-6,0.00145838771751891,MEG3,55384
MEG8,5.27623019215249e-6,1.40736357642985e-6,7.28313376737574e-7,4.88718257749159e-6,6.62124784919799e-7,1.78308805174094e-7,MEG8,79104
MEG9,9.77079665213423e-7,1.56373730714428e-7,2.18494013021272e-6,1.48740339314961e-6,4.63487349443859e-6,1.78308805174094e-7,MEG9,100507257
MEGF10,4.10373459389638e-6,4.92577251750448e-5,1.2648375642675e-4,5.73712737357709e-6,1.8870556370214e-4,2.97775704640736e-5,MEGF10,84466
MEGF11,3.06803014877015e-5,1.61064942635861e-5,1.21385562789596e-6,1.80613269168168e-5,2.22915344256332e-5,8.3805138431824e-6,MEGF11,84465
MEGF6,1.07478763173477e-5,9.85154503500895e-6,2.18494013021272e-6,9.13690655791906e-6,1.21389543901963e-5,1.78308805174094e-7,MEGF6,1953
MEGF8,1.4128571958986e-4,9.67953393122308e-5,2.42771125579191e-7,7.3732711060416607e-05,1.9047122979526e-4,5.9020214512625e-5,MEGF8,1954
MEGF9,9.43858956596167e-5,2.42379282607363e-5,1.5294580911489e-5,5.31215497553434e-6,9.93187177379699e-6,9.75349164302292e-5,MEGF9,1955
MEI1,7.6212213886647e-6,1.56373730714428e-7,1.91789189207561e-5,4.0372377814061e-6,1.03732882970769e-5,1.78308805174094e-7,MEI1,150365
MEIG1,5.86247799128054e-7,1.40736357642985e-6,1.69939787905434e-6,1.91237579119236e-6,2.86920740131913e-6,1.96139685691503e-6,MEIG1,644890
MEIKIN,3.71290272781101e-6,1.56373730714428e-7,7.28313376737574e-7,3.61226538336335e-6,1.54495783147953e-6,8.91544025870468e-7,MEIKIN,728637
MEIOB,1.36791153129879e-6,1.56373730714428e-7,1.69939787905434e-6,6.16209977161983e-6,2.20708261639933e-7,1.78308805174094e-7,MEIOB,254528
MEIOC,3.49794520146406e-5,1.56373730714428e-7,3.4230728706666e-5,8.4781993409528e-5,2.42779087803926e-6,1.19466899466643e-5,MEIOC,284071
MEIS1,2.44269916303356e-5,2.97110088357413e-6,1.69939787905434e-6,3.1872929853206e-6,3.310623924599e-6,1.60477924656684e-6,MEIS1,4211
MEIS2,1.95415933042685e-7,3.29948571807443e-5,6.67620595342776e-5,2.12486199021374e-7,1.39046204833158e-5,2.65680119709399e-5,MEIS2,4212
MEIS3,9.77079665213423e-7,1.09461611500099e-6,5.5837358883214e-6,8.90317173899555e-5,2.27329509489131e-5,2.72812471916363e-5,MEIS3,56917
MEIS3P1,4.74860717293724e-5,7.11500474750646e-5,4.61265138600463e-6,7.86198936379082e-6,2.9596977885915e-4,3.22738937365109e-5,MEIS3P1,4213
MELK,3.32207086172564e-6,1.56373730714428e-7,3.64156688368787e-6,6.37458597064121e-7,2.20708261639933e-7,1.78308805174094e-7,MELK,9833
MELTF,9.43858956596167e-5,1.07897874192955e-5,4.12710913484625e-6,7.86198936379082e-6,3.90653623102681e-5,1.78308805174094e-7,MELTF,4241
MELTF-AS1,1.27020356477745e-5,3.5809584333604e-5,3.52018132089827e-5,7.41576834584594e-5,2.20708261639933e-7,5.88419057074509e-6,MELTF-AS1,100507057
MEMO1,1.34836993799452e-5,9.14786324679403e-5,7.59873623062868e-5,2.12486199021374e-7,2.67056996584319e-5,9.28988874957028e-5,MEMO1,51072
MEN1,1.95415933042685e-7,4.84758565214726e-6,1.21385562789596e-6,6.37458597064121e-7,6.62124784919799e-7,4.81433773970053e-6,MEN1,4221
MEOX1,8.40288512083544e-6,1.09461611500099e-6,2.42771125579191e-7,4.46221017944884e-6,8.16620568067752e-6,6.59742579144146e-6,MEOX1,4222
MEOX2,1.95415933042685e-7,1.40736357642985e-6,8.98253164643008e-6,3.61226538336335e-6,2.20708261639933e-7,1.78308805174094e-7,MEOX2,4223
MEP1A,9.77079665213423e-7,1.09461611500099e-6,2.6704823813711e-6,5.73712737357709e-6,2.20708261639933e-7,1.78308805174094e-7,MEP1A,4224
MEP1B,1.75874339738416e-6,7.34956534357811e-6,8.49698939527169e-6,4.0372377814061e-6,1.10354130819966e-6,8.91544025870468e-7,MEP1B,4225
MEPCE,6.4487257904086e-6,9.85154503500895e-6,3.64156688368787e-6,1.16867409461755e-5,5.95912306427819e-6,2.30018358674581e-5,MEPCE,56257
MEPE,8.01205325475007e-6,1.56373730714428e-7,2.18494013021272e-6,2.2736023295287e-5,1.43460370065956e-5,2.6746320776114e-6,MEPE,56955
MERTK,1.03570444512623e-5,2.97110088357413e-6,2.45198836834983e-5,3.16604436541847e-5,9.93187177379699e-6,8.91544025870468e-7,MERTK,10461
