...1,CDSeq_estimated_cell_type_1,CDSeq_estimated_cell_type_2,CDSeq_estimated_cell_type_3,CDSeq_estimated_cell_type_4,CDSeq_estimated_cell_type_5,CDSeq_estimated_cell_type_6,SYMBOL,ENTREZID
CLCN2,2.21779931068162e-5,5.93806276640309e-6,2.78209930536545e-7,4.02778126588901e-6,1.07467439515176e-6,8.84331763546194e-6,CLCN2,1181
CLCN3,7.61956792877746e-5,2.9384413628897e-4,6.0510659891698e-4,2.101554107555e-4,5.60980034269217e-5,4.0659609306157e-4,CLCN3,1182
CLCN4,1.07596204181584e-5,2.3338386084923e-4,2.3786949060874e-4,1.01879173196016e-5,2.1514981390938e-4,8.05724495675421e-6,CLCN4,1183
CLCN5,6.36793861482843e-6,3.77876721498378e-6,2.78209930536545e-7,1.18464154879088e-6,3.03058179432795e-5,1.90622624586624e-5,CLCN5,1184
CLCN6,6.58752270499492e-7,5.39823887854826e-7,1.5857966040583e-5,4.50163788540536e-6,1.78395949595192e-5,2.14204804947856e-5,CLCN6,1185
CLCN7,2.6240298774896e-4,7.50355204118208e-5,7.37256315921843e-5,8.88481161593163e-5,1.6528492197434e-4,2.41717348702626e-5,CLCN7,1186
CLCNKA,6.80710679516142e-6,5.39823887854826e-7,8.34629791609634e-7,4.97549450492171e-6,2.14934879030351e-7,9.8259084838466e-7,CLCNKA,1187
CLCNKB,2.65696749101462e-5,5.39823887854826e-7,3.64455009002873e-5,5.44935112443807e-6,2.42876413304297e-5,8.84331763546194e-6,CLCNKB,1188
CLDN1,3.73292953283046e-6,1.79941295951609e-7,4.17314895804817e-6,1.18464154879088e-6,8.3824602821837e-6,2.94777254515398e-6,CLDN1,9076
CLDN10,1.09792045083249e-6,3.43687875267573e-5,1.36322865962907e-5,4.09885975881646e-5,1.05318090724872e-5,7.27117227804648e-6,CLDN10,9071
CLDN10-AS1,6.58752270499492e-7,1.79941295951609e-7,2.5038893748289e-6,1.18464154879088e-6,5.37337197575878e-6,2.16169986644625e-6,CLDN10-AS1,100874194
CLDN11,1.33946295001563e-5,3.77876721498378e-6,3.0297061435429e-4,1.1301480375465e-4,2.55772506046118e-5,2.4780941196261e-4,CLDN11,5010
CLDN12,2.41542499183147e-6,3.05900203117735e-6,1.30758667352176e-5,1.7982858710645e-4,2.14934879030351e-7,5.08982059463254e-5,CLDN12,9069
CLDN14,3.29376135249746e-6,1.79941295951609e-7,4.17314895804817e-6,2.60621140733994e-6,1.07467439515176e-6,5.69902692063103e-6,CLDN14,23562
CLDN15,1.29554613198233e-5,4.49853239879022e-6,1.41887064573638e-5,2.48774725246086e-5,1.31110276208514e-5,1.96518169676932e-7,CLDN15,24146
CLDN16,2.19584090166497e-7,1.79941295951609e-7,1.25194468741445e-5,7.34477760250348e-6,2.36428366933387e-6,1.76866352709239e-6,CLDN16,10686
CLDN17,5.92877043449543e-6,3.77876721498378e-6,1.39104965268272e-6,7.1078492927453e-7,2.14934879030351e-7,5.89554509030796e-7,CLDN17,26285
CLDN18,4.17209771316345e-6,1.565489274779e-5,3.61672909697508e-6,1.30310570366997e-5,2.8156469152976e-5,2.55473620580012e-6,CLDN18,51208
CLDN19,3.27180294348081e-5,3.77876721498378e-6,1.53015461795099e-5,1.8717336470896e-5,1.225128810473e-5,1.96518169676932e-7,CLDN19,149461
CLDN2,3.29376135249746e-6,8.99706479758044e-7,6.95524826341361e-6,7.1078492927453e-7,2.14934879030351e-7,1.76866352709239e-6,CLDN2,9075
CLDN20,4.2818897582467e-5,8.99706479758044e-7,3.08813022895564e-5,1.65849816830724e-6,3.65389294351597e-6,1.96518169676932e-7,CLDN20,49861
CLDN23,5.48960225416244e-6,4.85841499069344e-6,3.06030923590199e-6,2.13235478782359e-6,6.66298124994089e-6,1.37562718773852e-6,CLDN23,137075
CLDN3,2.19584090166497e-7,1.9793542554677e-6,2.97684625674103e-5,4.02778126588901e-6,3.07356877013402e-5,4.9129542419233e-6,CLDN3,1365
CLDN4,1.53708863116548e-6,5.39823887854826e-7,1.25194468741445e-5,1.18464154879088e-6,1.31110276208514e-5,1.37562718773852e-6,CLDN4,1364
CLDN5,5.51156066317909e-5,1.61947166356448e-6,2.78209930536545e-7,5.18872998370407e-5,1.26811578627907e-5,1.63110080831854e-5,CLDN5,7122
CLDN6,4.0623056680802e-5,1.13363016449514e-5,9.73734756877906e-6,3.55392464637265e-6,2.14934879030351e-7,1.00224266535235e-5,CLDN6,9074
CLDN7,2.19584090166497e-7,5.39823887854826e-7,2.78209930536545e-7,3.55392464637265e-6,1.13915485886086e-5,5.89554509030796e-7,CLDN7,1366
CLDN8,1.53708863116548e-6,1.79941295951609e-7,5.28598868019435e-6,2.36928309758177e-7,1.07467439515176e-6,1.96518169676932e-7,CLDN8,9073
CLDN9,1.77863113034863e-5,1.9793542554677e-6,5.28598868019435e-6,3.55392464637265e-6,1.07467439515176e-6,2.55473620580012e-6,CLDN9,9080
CLDND1,1.179166564194e-4,1.5241027767101e-4,0.00108084558013448,1.82434798513796e-5,1.01019393144265e-5,0.00107239965192702,CLDND1,56650
CLDND2,2.21779931068162e-5,1.79941295951609e-7,1.94746951375581e-6,8.76634746105254e-6,6.66298124994089e-6,1.37562718773852e-6,CLDND2,125875
CLEC10A,1.16379567788244e-5,1.61947166356448e-6,1.39104965268272e-6,4.97549450492171e-6,7.952590524123e-6,1.96518169676932e-7,CLEC10A,10462
CLEC11A,2.85459317216447e-6,1.16961842368546e-5,3.47762413170681e-5,1.77696232318633e-5,6.38356590720144e-5,3.34080888450784e-6,CLEC11A,6320
CLEC12A,1.25162931394904e-5,1.79941295951609e-7,1.39104965268272e-6,2.60621140733994e-6,2.79415342739457e-6,2.94777254515398e-6,CLEC12A,160364
CLEC12B,2.19584090166497e-7,1.25958907166126e-6,4.17314895804817e-6,3.0800680268563e-6,2.79415342739457e-6,3.34080888450784e-6,CLEC12B,387837
CLEC14A,1.11987885984914e-5,1.25958907166126e-6,1.5857966040583e-5,1.2083343797667e-5,4.94350221769808e-6,5.69902692063103e-6,CLEC14A,161198
CLEC16A,9.0029476968264e-6,8.99706479758044e-7,1.39104965268272e-6,5.44935112443807e-6,2.04188135078834e-5,9.8259084838466e-7,CLEC16A,23274
CLEC18C,2.19584090166497e-7,1.25958907166126e-6,3.61672909697508e-6,1.65849816830724e-6,1.07467439515176e-6,4.12688156321557e-6,CLEC18C,283971
CLEC1A,1.53708863116548e-6,3.77876721498378e-6,8.34629791609634e-7,2.36928309758177e-7,3.65389294351597e-6,1.37562718773852e-6,CLEC1A,51267
CLEC1B,2.19584090166497e-7,1.9793542554677e-6,4.72956881912126e-6,2.36928309758177e-7,3.22402318545527e-6,5.89554509030796e-7,CLEC1B,51266
CLEC2B,2.41542499183147e-6,1.79941295951609e-7,7.5116681244867e-6,2.13235478782359e-6,2.14934879030351e-7,1.94552987980163e-5,CLEC2B,9976
CLEC2D,6.80710679516142e-6,2.33923684737091e-6,2.03093249291678e-5,5.92320774395442e-6,2.79415342739457e-6,1.96518169676932e-7,CLEC2D,29121
CLEC2L,7.26823338451106e-5,2.75310182805961e-5,4.64610583996029e-5,1.18464154879088e-6,1.56902461692157e-5,2.25995895128472e-5,CLEC2L,154790
CLEC3A,2.19584090166497e-7,8.99706479758044e-7,3.61672909697508e-6,1.18464154879088e-6,1.93441391127316e-6,1.76866352709239e-6,CLEC3A,10143
CLEC3B,8.12461133616041e-6,1.79941295951609e-7,2.78209930536545e-7,9.71406070008525e-6,3.22402318545527e-6,1.37562718773852e-6,CLEC3B,7123
CLEC4A,3.73292953283046e-6,2.69911943927413e-6,1.75272256238023e-5,1.18464154879088e-6,1.31110276208514e-5,2.55473620580012e-6,CLEC4A,50856
CLEC4C,2.85459317216447e-6,1.79941295951609e-7,8.34629791609634e-7,3.0800680268563e-6,6.23311149188019e-6,9.8259084838466e-7,CLEC4C,170482
CLEC4D,1.60296385821543e-5,1.9793542554677e-6,2.78209930536545e-7,1.25572004171834e-5,2.14934879030351e-7,5.89554509030796e-7,CLEC4D,338339
CLEC4E,6.58752270499492e-7,1.25958907166126e-6,8.34629791609634e-7,3.55392464637265e-6,1.35408973789121e-5,5.89554509030796e-7,CLEC4E,26253
CLEC4F,6.80710679516142e-6,5.39823887854826e-7,2.78209930536545e-7,2.13235478782359e-6,5.37337197575878e-6,2.55473620580012e-6,CLEC4F,165530
CLEC4G,3.73292953283046e-6,5.39823887854826e-7,2.03093249291678e-5,2.36928309758177e-7,7.0928510080016e-6,3.34080888450784e-6,CLEC4G,339390
CLEC4GP1,8.5637795164934e-6,3.05900203117735e-6,1.94746951375581e-6,2.36928309758177e-7,2.14934879030351e-7,1.37562718773852e-6,CLEC4GP1,440508
CLEC4M,1.09792045083249e-6,5.39823887854826e-7,3.61672909697508e-6,5.92320774395442e-6,6.66298124994089e-6,5.89554509030796e-7,CLEC4M,10332
CLEC5A,2.41542499183147e-6,1.79941295951609e-7,3.61672909697508e-6,2.36928309758177e-7,4.51363245963738e-6,2.94777254515398e-6,CLEC5A,23601
CLEC7A,1.5129343812471e-4,8.99706479758044e-7,2.1449985644367e-4,1.5566189951112e-4,3.5829644334359e-4,1.1594572010939e-5,CLEC7A,64581
CLECL1P,4.32580657628e-5,1.27758320125642e-5,4.31225392331644e-5,2.36928309758177e-7,2.14934879030351e-7,1.04154629928774e-5,CLECL1P,160365
CLGN,2.19584090166497e-7,2.69911943927413e-6,8.34629791609634e-7,1.65849816830724e-6,1.93441391127316e-6,1.96518169676932e-7,CLGN,1047
CLHC1,2.19584090166497e-7,1.79941295951609e-7,1.94746951375581e-6,2.36928309758177e-7,1.50454415321246e-6,3.34080888450784e-6,CLHC1,130162
CLIC1,8.5637795164934e-6,1.27758320125642e-5,3.03248824284834e-5,1.8717336470896e-5,3.03058179432795e-5,1.35597537077083e-5,CLIC1,1192
CLIC2,6.58752270499492e-7,4.85841499069344e-6,2.5038893748289e-6,7.1078492927453e-7,2.14934879030351e-7,5.30599058127716e-6,CLIC2,1193
CLIC3,6.58752270499492e-7,5.39823887854826e-7,9.18092770770597e-6,2.36928309758177e-7,2.14934879030351e-7,1.96518169676932e-7,CLIC3,9022
CLIC4,1.3811839271472e-4,1.0958424923453e-4,1.4439095394846e-4,2.3242667187277e-4,1.93441391127316e-6,2.5449102973162e-4,CLIC4,25932
CLIC5,1.73471431231533e-5,1.06165364611449e-5,1.19630270130714e-5,2.72467556221903e-5,4.94350221769808e-6,4.12688156321557e-6,CLIC5,53405
CLIC6,1.97625681149848e-6,1.25958907166126e-6,2.8099202984191e-5,2.36928309758177e-7,2.36428366933387e-6,1.96518169676932e-7,CLIC6,54102
CLINT1,9.0029476968264e-6,9.73482411098203e-5,1.0210304450691e-4,1.115932338961e-4,2.14934879030351e-7,4.51991790256944e-6,CLINT1,9685
CLIP1,5.07239248284609e-5,1.0310636258027e-4,2.2562825366513e-4,4.50163788540536e-6,7.28629239912891e-5,1.0356507541974e-4,CLIP1,6249
CLIP1-AS1,3.73292953283046e-6,3.05900203117735e-6,3.03248824284834e-5,2.36928309758177e-7,2.14934879030351e-7,1.96518169676932e-7,CLIP1-AS1,100507066
CLIP2,5.81897838941218e-5,1.2415949420661e-5,2.78209930536545e-7,1.49264835147651e-5,1.01019393144265e-5,6.87813593869262e-6,CLIP2,7461
CLIP3,4.89672521071289e-5,1.3189696993252e-4,1.94746951375581e-6,1.11356305586343e-5,7.5227207660623e-6,1.51318990651238e-5,CLIP3,25999
CLIP4,2.41542499183147e-6,2.53717227291768e-5,2.78209930536545e-7,3.90931711100992e-5,2.6243548729605e-4,1.3697316426482e-4,CLIP4,79745
CLK1,1.97625681149848e-6,6.29794535830631e-6,1.5857966040583e-5,3.19853218173539e-5,8.81233004024441e-6,1.08084993322313e-5,CLK1,1195
CLK2,1.07596204181584e-5,1.79941295951609e-7,1.39104965268272e-6,3.0800680268563e-6,9.67206955636581e-6,4.51991790256944e-6,CLK2,1196
CLK3,4.7210579385797e-5,1.2415949420661e-5,4.64610583996029e-5,4.97549450492171e-6,1.61201159272764e-5,1.82761897799547e-5,CLK3,1198
CLK4,4.5453906664465e-5,8.65517633527238e-5,2.30914242345332e-5,4.9826023542144e-4,8.40395377008674e-5,1.1889349265454e-4,CLK4,57396
CLMAT3,2.19584090166497e-7,8.99706479758044e-7,2.78209930536545e-7,5.44935112443807e-6,1.07467439515176e-6,2.16169986644625e-6,CLMAT3,101927096
CLMN,6.58752270499492e-7,7.01771054211274e-6,1.2658551839412e-4,3.030313081807e-4,3.4411074132759e-4,2.1793865017171e-4,CLMN,79789
CLMP,4.61126589349645e-6,1.79941295951609e-7,1.86400653459485e-5,5.92320774395442e-6,2.14934879030351e-7,9.2363539748158e-6,CLMP,79827
CLN3,4.1062224861135e-5,3.41888462308057e-6,4.7017478260676e-5,1.58741967537978e-5,1.13915485886086e-5,1.51318990651238e-5,CLN3,1201
CLN5,2.70088430904792e-5,1.49351275639835e-5,8.62450784663288e-6,7.34477760250348e-6,6.44804637091054e-7,6.48509959933876e-6,CLN5,1203
CLN6,9.77149201240914e-5,7.73747572591918e-6,5.36945165935531e-5,1.35049136562161e-5,1.74097252014585e-5,2.37786985309088e-5,CLN6,54982
CLN8,2.04213203854843e-5,5.34425648976278e-5,1.0878008283978e-4,9.24020408056889e-6,5.37337197575878e-6,5.36494603218024e-5,CLN8,2055
CLN8-AS1,6.58752270499492e-7,1.79941295951609e-7,2.69863632620448e-5,1.82434798513796e-5,2.68668598787939e-5,1.96518169676932e-7,CLN8-AS1,101927752
CLNK,1.29554613198233e-5,6.29794535830631e-6,3.61672909697508e-6,7.1078492927453e-7,2.14934879030351e-7,2.55473620580012e-6,CLNK,116449
CLNS1A,4.17209771316345e-6,2.33923684737091e-6,3.47762413170681e-5,3.0800680268563e-6,1.07467439515176e-6,6.54405505024183e-5,CLNS1A,1207
CLOCK,5.48960225416244e-6,2.5101810785249e-4,1.1823922047803e-4,3.4330912083959e-4,2.3857771572369e-5,6.48509959933876e-6,CLOCK,9575
CLP1,4.61126589349645e-6,4.49853239879022e-6,3.70019207613604e-5,8.76634746105254e-6,4.51363245963738e-6,1.96518169676932e-7,CLP1,10978
CLPB,1.33946295001563e-5,2.82507834644026e-5,9.73734756877906e-6,2.13235478782359e-6,3.07356877013402e-5,2.16169986644625e-6,CLPB,81570
CLPP,2.08604885658173e-5,5.39823887854826e-7,8.34629791609634e-7,2.13235478782359e-6,2.25681622981869e-5,1.96518169676932e-7,CLPP,8192
CLPS,3.29376135249746e-6,5.93806276640309e-6,1.53015461795099e-5,5.44935112443807e-6,1.69798554433978e-5,2.55473620580012e-6,CLPS,1208
CLPTM1,2.83263476314782e-5,4.85841499069344e-6,9.18092770770597e-6,2.86683254807394e-5,4.57811292334648e-5,2.55473620580012e-6,CLPTM1,1209
CLPTM1L,3.1158982394626e-4,7.73747572591918e-6,1.02937674298521e-5,7.81863422201983e-6,6.44804637091054e-7,1.1535616560035e-4,CLPTM1L,81037
CLPX,7.24627497549442e-6,9.17700609353205e-6,8.4297608952573e-5,9.50082522130289e-5,1.05318090724872e-5,2.77090619244474e-5,CLPX,10845
CLRN1,7.24627497549442e-6,4.138649806887e-6,5.84240854126744e-6,1.11356305586343e-5,7.0928510080016e-6,1.96518169676932e-7,CLRN1,7401
CLRN1-AS1,6.58752270499492e-7,8.99706479758044e-7,4.72956881912126e-6,2.36928309758177e-7,4.94350221769808e-6,1.96518169676932e-7,CLRN1-AS1,116933
CLRN3,2.19584090166497e-7,1.79941295951609e-7,5.84240854126744e-6,2.36928309758177e-7,2.17084227820655e-5,5.69902692063103e-6,CLRN3,119467
CLSPN,6.58752270499492e-7,5.39823887854826e-7,1.30758667352176e-5,6.39706436347077e-6,2.90162086690974e-5,1.96518169676932e-7,CLSPN,63967
CLSTN1,9.24449019600954e-5,6.13599819194986e-5,2.5038893748289e-6,2.10866195684777e-5,1.3562390866815e-4,2.77090619244474e-5,CLSTN1,22883
CLSTN2,3.1158982394626e-4,0.00162864866965801,2.69863632620448e-5,1.4523705388176e-4,0.00130143069252878,1.35597537077083e-5,CLSTN2,64084
CLSTN2-AS1,1.97625681149848e-6,5.39823887854826e-7,4.72956881912126e-6,1.65849816830724e-6,1.50454415321246e-6,1.96518169676932e-7,CLSTN2-AS1,101927808
CLSTN3,6.38989702384508e-5,1.81740708911125e-5,2.5038893748289e-6,2.29820460465431e-5,1.07467439515176e-6,2.94777254515398e-6,CLSTN3,9746
CLTA,3.1202899212659e-4,7.0698935179387e-4,0.0010947560766613,2.1773711666776e-4,8.2212591229109e-4,9.438767689583e-4,CLTA,1211
CLTB,3.4979745563523e-4,4.49853239879022e-6,8.34629791609634e-7,1.01879173196016e-5,1.4250182479712e-4,1.5190854516026e-4,CLTB,1212
CLTC,1.16379567788244e-5,1.3081732215682e-4,1.19630270130714e-5,3.38807482954193e-5,3.65389294351597e-6,6.09206325998489e-6,CLTC,1213
CLTCL1,1.29554613198233e-5,8.81712350162883e-6,8.34629791609634e-7,1.18464154879088e-6,2.34279018143083e-5,1.96518169676932e-7,CLTCL1,8218
CLTRN,2.19584090166497e-7,1.9793542554677e-6,1.94746951375581e-6,1.18464154879088e-6,6.44804637091054e-7,1.37562718773852e-6,CLTRN,57393
CLU,5.4083561408008e-4,3.5394452913681e-4,1.02937674298521e-5,2.8644632649763e-4,5.474391368903e-4,4.0934734743704e-4,CLU,1191
CLUAP1,3.84272157791371e-5,6.29794535830631e-6,8.31847692304268e-5,2.36928309758177e-7,3.58941247980687e-5,1.3775923694352e-4,CLUAP1,23059
CLUH,5.95072884351208e-5,1.27758320125642e-5,2.5038893748289e-6,7.34477760250348e-6,2.17084227820655e-5,3.36046070147554e-5,CLUH,23277
CLUHP3,1.0869412463241e-4,3.79676134457894e-5,1.7833256547392e-4,6.39706436347077e-6,3.07356877013402e-5,1.23806446896467e-5,CLUHP3,100132341
CLUL1,1.97625681149848e-6,1.61947166356448e-6,2.78209930536545e-7,5.44935112443807e-6,1.48305066530942e-5,1.37562718773852e-6,CLUL1,27098
CLVS1,1.53708863116548e-6,5.39823887854826e-7,4.86867378438953e-5,1.44526268952488e-5,1.56902461692157e-5,1.96518169676932e-7,CLVS1,157807
CLVS2,2.19584090166497e-7,1.79941295951609e-7,2.78209930536545e-7,3.95670277296155e-5,2.36428366933387e-6,5.89554509030796e-7,CLVS2,134829
CLXN,8.5637795164934e-6,1.60147753396932e-5,3.06030923590199e-6,1.18464154879088e-6,7.5227207660623e-6,1.37562718773852e-6,CLXN,79645
CLYBL,2.85459317216447e-6,1.25958907166126e-6,5.53637761767724e-5,2.36928309758177e-7,1.31110276208514e-5,5.64007146972795e-5,CLYBL,171425
CLYBL-AS1,2.19584090166497e-7,5.39823887854826e-7,4.17314895804817e-6,1.18464154879088e-6,2.79415342739457e-6,5.89554509030796e-7,CLYBL-AS1,101927465
CLYBL-AS2,2.19584090166497e-7,1.61947166356448e-6,2.78209930536545e-7,3.0800680268563e-6,3.22402318545527e-6,1.96518169676932e-7,CLYBL-AS2,100874063
CMA1,6.58752270499492e-7,1.79941295951609e-7,4.17314895804817e-6,2.13235478782359e-6,4.51363245963738e-6,1.76866352709239e-6,CMA1,1215
CMAHP,1.42729658608223e-5,4.49853239879022e-6,8.34629791609634e-7,3.55392464637265e-6,2.14934879030351e-7,1.04154629928774e-5,CMAHP,8418
CMAS,2.1102031065e-4,2.0927172719172e-4,3.53326611781412e-5,2.44036159050922e-5,3.1165557459401e-5,4.14653338018326e-5,CMAS,55907
CMBL,1.0913329281274e-4,1.0274647998836e-4,1.0043378492369e-4,1.4950176345741e-4,5.91070917333466e-5,4.18583701411865e-5,CMBL,134147
CMC1,2.19584090166497e-7,5.39823887854826e-7,2.5038893748289e-6,2.36928309758177e-7,1.93441391127316e-6,4.12688156321557e-6,CMC1,152100
CMC2,1.29554613198233e-5,5.57818017449987e-6,2.58735235398986e-5,3.57761747734847e-5,2.14934879030351e-7,1.51318990651238e-5,CMC2,56942
CMC4,5.37981020907919e-5,1.42153623801771e-5,1.75272256238023e-5,7.1078492927453e-7,9.67206955636581e-6,5.12912422856793e-5,CMC4,100272147
CMIP,5.1668136416176e-4,4.9825744849e-4,8.34629791609634e-7,3.38807482954193e-5,3.2562634173098e-4,8.84331763546194e-6,CMIP,80790
CMKLR1,6.78514838614477e-5,1.79941295951609e-7,1.80836454848754e-5,2.58251857636413e-5,3.1165557459401e-5,1.37562718773852e-6,CMKLR1,1240
CMKLR2,2.19584090166497e-7,5.39823887854826e-7,2.78209930536545e-7,7.1078492927453e-7,4.51363245963738e-6,9.8259084838466e-7,CMKLR2,2825
CMKLR2-AS,6.58752270499492e-7,8.99706479758044e-7,1.94746951375581e-6,7.1078492927453e-7,2.36428366933387e-6,5.69902692063103e-6,CMKLR2-AS,101669764
CMPK1,6.58752270499492e-7,1.45752449720803e-5,9.98773650626195e-5,5.44935112443807e-6,4.19123014109185e-5,7.60525316649727e-5,CMPK1,51727
CMPK2,4.17209771316345e-6,5.74012734085632e-5,2.78209930536545e-7,2.06127629489614e-5,1.13915485886086e-5,6.97639502353108e-5,CMPK2,129607
CMSS1,1.09792045083249e-6,3.18496093834348e-5,1.94746951375581e-6,7.1078492927453e-7,7.952590524123e-6,1.96518169676932e-7,CMSS1,84319
CMTM1,9.88128405749238e-6,1.34955971963707e-5,8.34629791609634e-7,4.50163788540536e-6,1.44006368950335e-5,3.34080888450784e-6,CMTM1,113540
CMTM2,1.97625681149848e-6,1.61947166356448e-6,1.39104965268272e-6,3.0800680268563e-6,2.14934879030351e-7,1.96518169676932e-7,CMTM2,146225
CMTM3,1.4382757905905e-4,1.88938360749189e-5,1.14066071519983e-5,8.36356933446364e-5,1.91292042337013e-5,1.4345826386416e-5,CMTM3,123920
CMTM4,8.14656974517706e-5,1.5708875136575e-4,3.14377221506295e-5,3.6510652533735e-4,2.7361210100563e-4,4.30374791592481e-5,CMTM4,146223
CMTM5,1.11987885984914e-5,8.45724090972561e-6,2.78209930536545e-7,3.0800680268563e-6,1.50454415321246e-6,1.55249354044776e-5,CMTM5,116173
CMTM6,3.27180294348081e-5,6.29794535830631e-6,4.31225392331644e-5,2.25081894270268e-5,1.07467439515176e-6,1.96518169676932e-7,CMTM6,54918
CMTM7,9.44211587715939e-6,3.41888462308057e-6,2.78209930536545e-7,7.1078492927453e-7,2.68668598787939e-5,1.37562718773852e-6,CMTM7,112616
CMTM8,1.09792045083249e-6,1.9793542554677e-6,2.5038893748289e-6,6.87092098298713e-6,2.14934879030351e-7,1.96518169676932e-7,CMTM8,152189
CMTR1,2.85459317216447e-6,8.99706479758044e-7,5.84240854126744e-6,6.04167189883351e-5,6.44804637091054e-7,1.86692261193085e-5,CMTR1,23070
CMTR2,3.73292953283046e-6,3.41888462308057e-6,2.78209930536545e-7,2.36928309758177e-7,2.79415342739457e-6,1.96518169676932e-7,CMTR2,55783
CMYA5,6.58752270499492e-7,5.39823887854826e-7,1.75272256238023e-5,7.1078492927453e-7,2.79415342739457e-6,9.62939031416967e-6,CMYA5,202333
CNBD1,6.36793861482843e-6,8.99706479758044e-7,8.34629791609634e-7,2.13235478782359e-6,2.14934879030351e-7,9.8259084838466e-7,CNBD1,168975
CNBD2,2.96438521724772e-5,1.79941295951609e-7,2.78209930536545e-7,1.35049136562161e-5,1.52603764111549e-5,1.96518169676932e-7,CNBD2,140894
CNBP,4.5695449163648e-4,0.00176324475902981,3.1632469102005e-4,6.87092098298713e-6,2.98759481852188e-5,1.96518169676932e-7,CNBP,7555
CNDP1,6.58752270499492e-7,1.25958907166126e-6,5.53637761767724e-5,4.02778126588901e-6,7.45824030235319e-5,2.4034172151488e-4,CNDP1,84735
CNDP2,5.07239248284609e-5,4.80443260190795e-5,1.1323144172837e-4,2.0138906329445e-5,2.14934879030351e-7,1.6762999873442e-4,CNDP2,55748
CNEP1R1,1.73471431231533e-5,1.88938360749189e-5,8.62450784663288e-6,4.02778126588901e-6,2.47175110884904e-5,2.69229892457397e-5,CNEP1R1,255919
CNFN,2.19584090166497e-7,7.73747572591918e-6,6.95524826341361e-6,2.13235478782359e-6,1.50454415321246e-6,1.04154629928774e-5,CNFN,84518
CNGA1,4.17209771316345e-6,8.99706479758044e-7,2.78209930536545e-7,2.36928309758177e-7,2.79415342739457e-6,1.96518169676932e-7,CNGA1,1259
CNGA3,1.97625681149848e-6,1.79941295951609e-7,1.39104965268272e-6,4.97549450492171e-6,1.07467439515176e-6,9.8259084838466e-7,CNGA3,1261
CNGA4,4.17209771316345e-6,5.93806276640309e-6,9.73734756877906e-6,4.50163788540536e-6,1.09616788305479e-5,1.96518169676932e-7,CNGA4,1262
CNGB1,9.77149201240914e-5,3.11298441996283e-5,2.1978584512387e-5,3.0800680268563e-6,1.09616788305479e-5,2.0241371476724e-5,CNGB1,1258
CNGB3,2.19584090166497e-7,1.79941295951609e-7,9.18092770770597e-6,1.65849816830724e-6,6.44804637091054e-7,2.94777254515398e-6,CNGB3,54714
CNIH1,9.88128405749238e-6,8.81712350162883e-6,9.18092770770597e-6,1.39787702757324e-5,2.14934879030351e-7,6.87813593869262e-6,CNIH1,10175
CNIH2,2.34954976478152e-5,2.33923684737091e-6,1.14066071519983e-5,2.13235478782359e-6,7.952590524123e-6,9.62939031416967e-6,CNIH2,254263
CNIH3,6.30206338777848e-5,8.76314111284335e-5,2.92120427063372e-5,2.36928309758177e-7,5.78174824591645e-5,3.67488977295863e-5,CNIH3,149111
