...1,CDSeq_estimated_cell_type_1,CDSeq_estimated_cell_type_2,CDSeq_estimated_cell_type_3,CDSeq_estimated_cell_type_4,CDSeq_estimated_cell_type_5,CDSeq_estimated_cell_type_6,SYMBOL,ENTREZID
ACOT13,2.53707487206427e-6,1.94342004614457e-7,1.42304510872291e-5,3.15395888328715e-5,1.16988413060654e-5,2.51846262051988e-6,ACOT13,55856
ACOT2,1.04467788849705e-6,1.74907804153011e-6,1.12940087993881e-6,5.62598071072844e-6,1.69548424725586e-7,1.14475573659995e-6,ACOT2,10965
ACOT4,1.49239698356722e-7,5.63591813381924e-6,1.58116123191434e-6,1.70484263961468e-7,3.5605169192373e-6,1.60265803123993e-6,ACOT4,122970
ACOT6,2.23859547535083e-6,9.71710023072283e-7,1.58116123191434e-6,1.70484263961468e-7,5.08645274176758e-7,2.97636491515986e-6,ACOT6,641372
ACOT7,7.238125370301e-5,4.4698661061325e-6,1.9177226941361e-4,5.0292857868633e-5,1.78025845961865e-5,1.9071630571755e-4,ACOT7,11332
ACOT8,4.02947185563149e-6,3.24551147706142e-5,1.78445339030333e-5,7.67179187826605e-6,3.22142006978613e-6,5.26587638835976e-6,ACOT8,10005
ACOT9,7.46198491783608e-7,1.74907804153011e-6,6.09876475166959e-6,3.23920101526789e-6,1.1868389730791e-6,1.76292383436392e-5,ACOT9,23597
ACOX1,7.14858155128697e-5,7.3655619748879e-5,9.05779505710929e-5,8.01276040618899e-6,6.25633687237412e-5,3.43426720979984e-6,ACOX1,51
ACOX2,1.49239698356722e-7,7.19065417073489e-6,6.77640527963288e-7,2.89823248734495e-6,2.88232322033496e-6,2.28951147319989e-7,ACOX2,8309
ACOX3,9.40210099647347e-6,1.94342004614457e-7,6.09876475166959e-6,3.49492741121009e-5,2.52627152841123e-5,2.0834554406119e-5,ACOX3,8310
ACOXL,2.83555426877771e-6,1.18548622814819e-5,1.58116123191434e-6,5.11452791884403e-7,1.69548424725586e-7,1.85450429329191e-5,ACOXL,55289
ACP1,2.4340994801981e-4,6.9380095647361e-5,1.9312755046953e-4,8.52421319807339e-7,2.08544562412471e-5,1.3439432347683e-4,ACP1,52
ACP2,1.49239698356722e-7,1.94342004614457e-7,6.09876475166959e-6,1.53435837565321e-6,5.59509801594433e-6,1.94608475221991e-5,ACP2,53
ACP3,1.49239698356722e-7,4.08118209690359e-6,4.29172334376749e-6,4.60307512695963e-6,1.69548424725586e-7,4.2355962254198e-5,ACP3,55
ACP4,1.3431572852105e-6,4.56703710843973e-5,1.78445339030333e-5,5.67712598991688e-5,8.47742123627929e-7,1.44239222811593e-5,ACP4,93650
ACP5,1.49239698356722e-7,8.35670619842163e-6,4.29172334376749e-6,1.19338984773027e-6,1.50898098005771e-5,6.86853441959968e-7,ACP5,54
ACP6,2.23859547535083e-6,8.74539020765055e-6,1.15198889753759e-5,2.57431238581816e-5,1.13597444566143e-5,1.35081176918794e-5,ACP6,51205
ACR,1.49239698356722e-7,1.94342004614457e-7,7.90580615957169e-6,5.11452791884403e-7,1.69548424725586e-7,1.16765085133195e-5,ACR,49
ACRBP,1.49239698356722e-7,5.42214192874334e-5,1.51339717911801e-5,4.72241411173266e-5,1.86503267198144e-6,4.80797409371978e-6,ACRBP,84519
ACRV1,6.41730702933903e-6,5.24723412459033e-6,7.90580615957169e-6,1.99466588834917e-5,2.88232322033496e-6,4.18980599595581e-5,ACRV1,56
ACSBG1,2.04458386748709e-5,4.95572111766864e-5,2.32656581267396e-5,1.38092253808789e-5,4.23871061813965e-6,1.21344108079594e-5,ACSBG1,23205
ACSBG2,1.49239698356722e-7,3.30381407844576e-6,5.19524404771854e-6,1.87532690357615e-6,1.52593582253027e-6,2.28951147319989e-7,ACSBG2,81616
ACSF2,7.46198491783608e-7,2.07945944937469e-5,1.46822114392046e-5,1.58550365484165e-5,6.61238856429785e-6,2.2666163584679e-5,ACSF2,80221
ACSF3,9.40210099647347e-6,6.97687796565899e-5,2.03292158388986e-6,1.70484263961468e-7,2.20412952143262e-6,8.47119245083961e-6,ACSF3,197322
ACSL1,4.47719095070165e-7,9.71710023072283e-7,1.01646079194493e-5,1.79008477159541e-5,2.52627152841123e-5,1.21344108079594e-5,ACSL1,2180
ACSL3,1.76550563156e-4,2.6916367639102e-4,1.3485046506469e-4,2.60840923861046e-5,5.74769159819736e-5,1.14475573659995e-6,ACSL3,2181
ACSL4,7.65599652569982e-5,5.8302601384337e-7,1.0458252148233e-4,2.74479664977963e-5,1.91589719939912e-5,2.1864834569059e-4,ACSL4,2182
ACSL5,5.5218688391987e-6,1.74907804153011e-6,3.9077270445883e-5,2.89823248734495e-6,5.93419486539551e-6,2.44977727632389e-5,ACSL5,51703
ACSL6,1.4162847374052e-4,2.0017226475289e-5,2.50726995346417e-5,1.99466588834917e-5,1.54289066500283e-5,7.44091228789966e-5,ACSL6,23305
ACSM1,4.47719095070165e-7,1.14661782722529e-5,1.58116123191434e-6,8.69469746203486e-6,1.69548424725586e-7,2.28951147319989e-7,ACSM1,116285
ACSM2A,3.73099245891804e-6,1.76851224199155e-5,2.25880175987763e-7,5.62598071072844e-6,5.08645274176758e-7,2.49556750578788e-5,ACSM2A,123876
ACSM2B,1.3431572852105e-6,9.71710023072283e-7,3.83996299179197e-6,8.52421319807339e-7,1.69548424725586e-7,6.86853441959968e-7,ACSM2B,348158
ACSM3,2.53707487206427e-6,8.74539020765055e-6,2.25880175987763e-7,1.19338984773027e-6,4.23871061813965e-6,3.89216950443982e-6,ACSM3,6296
ACSM5,7.61122461619281e-6,4.85855011536141e-6,2.48468193586539e-6,1.87532690357615e-6,5.25600116649316e-6,1.99187498168391e-5,ACSM5,54988
ACSS1,1.02975391866138e-5,1.7121530606533e-4,2.14586167188375e-5,4.21096131984826e-5,5.34077537885596e-5,8.35671687717961e-5,ACSS1,84532
ACSS2,4.47719095070165e-7,1.41869663368553e-5,1.55857321431556e-5,4.60307512695963e-6,7.96877596210254e-6,9.38699704011957e-6,ACSS2,55902
ACSS3,2.83555426877771e-6,2.91513006921685e-6,2.48468193586539e-6,3.58016954319082e-6,1.20379381555166e-5,1.60265803123993e-6,ACSS3,79611
ACTA1,1.04467788849705e-6,2.52644605998794e-6,2.93644228784092e-6,1.70484263961468e-7,2.88232322033496e-6,8.92909474547959e-6,ACTA1,58
ACTA2,1.3431572852105e-6,3.05116947244697e-5,6.77640527963288e-7,5.11452791884403e-7,1.2766996381836e-4,3.64032324238783e-5,ACTA2,59
ACTA2-AS1,7.46198491783608e-7,1.76851224199155e-5,1.58116123191434e-6,5.2850121828055e-6,2.54322637088379e-6,6.18168097763972e-6,ACTA2-AS1,100132116
ACTB,0.0152599083966731,0.0170509844588586,0.0152801162650442,0.00955820025899969,0.0138139579045171,0.0217515037511356,ACTB,60
ACTC1,2.53707487206427e-6,1.94342004614457e-7,2.03292158388986e-6,1.70484263961468e-7,8.47742123627929e-7,7.09748556691967e-6,ACTC1,70
ACTG1,0.00171192857984995,0.00207188011119472,7.2801180720855e-4,1.70484263961468e-7,0.00194183810838214,5.7398052633121e-4,ACTG1,71
ACTG1P17,4.47719095070165e-7,1.06888102537951e-5,5.64700439969407e-6,1.19338984773027e-6,1.69548424725586e-7,1.14475573659995e-6,ACTG1P17,283693
ACTG1P25,1.64163668192394e-6,1.74907804153011e-6,3.38820263981644e-6,8.52421319807339e-7,1.69548424725586e-7,1.60265803123993e-6,ACTG1P25,148709
ACTG2,6.71578642605248e-6,1.06888102537951e-5,8.35756651154722e-6,1.19338984773027e-6,5.08645274176758e-7,2.28951147319989e-7,ACTG2,72
ACTL10,3.73099245891804e-6,1.94342004614457e-7,3.36561462221766e-5,9.71760304580367e-6,5.08645274176758e-7,2.31240658793189e-5,ACTL10,170487
ACTL6A,1.49239698356722e-7,1.3603940323012e-6,2.03292158388986e-6,1.53435837565321e-6,5.08645274176758e-7,1.60265803123993e-6,ACTL6A,86
ACTL6B,6.99934185293025e-5,2.54588026044938e-5,1.58116123191434e-6,2.02876274114147e-5,1.06815507577119e-5,5.56351287987574e-5,ACTL6B,51412
ACTL7A,7.46198491783608e-7,6.41328615227707e-6,2.93644228784092e-6,8.52421319807339e-7,8.47742123627929e-7,1.14475573659995e-6,ACTL7A,10881
ACTL7B,1.49239698356722e-7,1.37982823276264e-5,1.12940087993881e-6,5.11452791884403e-7,1.69548424725586e-7,1.03028016293995e-5,ACTL7B,10880
ACTL8,6.11882763262559e-6,7.96802218919272e-6,1.55857321431556e-5,1.70484263961468e-7,4.91690431704199e-6,2.35819681739589e-5,ACTL8,81569
ACTL9,2.53707487206427e-6,1.94342004614457e-7,2.48468193586539e-6,1.53435837565321e-6,1.1868389730791e-6,2.28951147319989e-7,ACTL9,284382
ACTMAP,1.94011607863738e-6,2.91513006921685e-6,6.09876475166959e-6,1.87532690357615e-6,1.1868389730791e-6,2.1750358995399e-5,ACTMAP,284325
ACTN1,4.02947185563149e-6,5.26666832505177e-5,1.58116123191434e-6,1.4985566802213e-4,9.78294410666631e-5,3.31979163613985e-5,ACTN1,87
ACTN2,6.31283924048933e-5,1.2457322495786e-4,1.60374924951312e-5,5.06338263965559e-5,8.47742123627929e-7,1.14475573659995e-6,ACTN2,88
ACTN3,1.64163668192394e-6,1.94342004614457e-7,1.58116123191434e-6,1.70484263961468e-7,3.22142006978613e-6,1.03028016293995e-5,ACTN3,89
ACTN4,1.83564828978768e-5,8.74539020765055e-6,1.64892528471067e-5,3.92113807111376e-6,5.25600116649316e-6,7.25775137004367e-5,ACTN4,81
ACTR10,9.08869762992435e-5,1.84624904383734e-5,4.8564237837369e-5,5.26796375640936e-5,1.91589719939912e-5,3.43426720979984e-6,ACTR10,55860
ACTR1A,6.9694939132589e-5,1.03001262445662e-5,2.25880175987763e-7,5.71122284270917e-5,2.88232322033496e-6,4.00664507809982e-5,ACTR1A,10121
ACTR1B,4.62643064905837e-6,2.11832785029758e-5,1.58116123191434e-6,2.89823248734495e-6,1.64461971983818e-5,2.2666163584679e-5,ACTR1B,10120
ACTR2,0.00121048319337137,8.60935080442043e-5,9.2226875855803e-4,2.89823248734495e-6,6.9226621815456e-4,0.00138034646719222,ACTR2,10097
ACTR3,4.0996145138591e-4,9.71710023072283e-7,3.50114272781032e-5,3.8716976345649e-4,1.0596776545349e-4,4.4164676318026e-4,ACTR3,10096
ACTR3-AS1,1.49239698356722e-7,1.94342004614457e-7,4.29172334376749e-6,4.60307512695963e-6,1.1868389730791e-6,2.28951147319989e-7,ACTR3-AS1,101060091
ACTR3B,1.47747301373154e-5,4.56703710843973e-5,2.59762202385927e-5,1.8702123756573e-4,8.30787281155371e-6,2.28951147319989e-7,ACTR3B,57180
ACTR3BP2,1.49239698356722e-7,2.52644605998794e-6,2.93644228784092e-6,4.60307512695963e-6,1.69548424725586e-7,2.28951147319989e-7,ACTR3BP2,440888
ACTR3BP5,1.3431572852105e-6,2.13776205075902e-6,2.48468193586539e-6,4.94404365488257e-6,5.08645274176758e-7,2.28951147319989e-7,ACTR3BP5,399746
ACTR3BP6,7.46198491783608e-7,5.63591813381924e-6,1.12940087993881e-6,8.52421319807339e-7,8.47742123627929e-7,1.14475573659995e-6,ACTR3BP6,644773
ACTR3C,6.41730702933903e-6,1.34095983183975e-5,2.77832616464948e-5,2.16515015231064e-5,3.50965239181963e-5,1.14475573659995e-6,ACTR3C,653857
ACTR5,1.14914567734676e-5,2.52644605998794e-6,9.26108721549827e-6,5.2850121828055e-6,2.88232322033496e-6,2.58714796471588e-5,ACTR5,79913
ACTR6,3.73099245891804e-6,9.91144223533728e-6,2.37174184787151e-5,1.07405086295725e-5,8.30787281155371e-6,8.47119245083961e-6,ACTR6,64431
ACTR8,1.14914567734676e-5,8.74539020765055e-6,1.01646079194493e-5,6.98985482242018e-6,3.89961376868848e-6,3.64032324238783e-5,ACTR8,93973
ACTRT2,5.5218688391987e-6,1.94342004614457e-7,9.26108721549827e-6,5.11452791884403e-7,1.69548424725586e-7,1.14475573659995e-6,ACTRT2,140625
ACTRT3,1.49239698356722e-7,9.71710023072283e-7,2.25880175987763e-7,5.2850121828055e-6,5.08645274176758e-7,6.86853441959968e-7,ACTRT3,84517
ACVR1,1.64163668192394e-6,1.74907804153011e-6,1.60374924951312e-5,1.70484263961468e-7,4.57780746759082e-6,2.28951147319989e-7,ACVR1,90
ACVR1B,2.7445180527801e-4,1.2496190896709e-4,2.2972013897955e-4,1.300794934026e-4,1.2088802682934e-4,1.0325696744131e-4,ACVR1B,91
ACVR1C,6.41730702933903e-6,5.63591813381924e-6,6.77640527963288e-7,9.0356659899578e-6,1.91589719939912e-5,1.7056860475339e-4,ACVR1C,130399
ACVR2A,1.9356388876866e-4,4.08118209690359e-6,9.14814712750439e-5,1.3860370660067e-4,1.1681886463592e-4,2.2208261290039e-5,ACVR2A,92
ACVR2B,5.5218688391987e-6,4.08118209690359e-6,4.31431136136627e-5,1.4405920304744e-4,6.56152403688017e-5,3.43426720979984e-6,ACVR2B,93
ACVR2B-AS1,3.47728497171162e-5,9.71710023072283e-7,6.77640527963288e-7,1.70484263961468e-7,9.66426020935839e-6,3.09084048881986e-5,ACVR2B-AS1,100128640
ACVRL1,3.4325130622046e-6,2.77909066598673e-5,1.46822114392046e-5,3.15395888328715e-5,2.8653683778624e-5,1.60265803123993e-6,ACVRL1,94
ACY1,1.49239698356722e-7,9.91144223533728e-6,2.50726995346417e-5,5.11452791884403e-7,8.30787281155371e-6,5.92983471558773e-5,ACY1,95
ACY3,1.49239698356722e-7,1.5741702373771e-5,1.58116123191434e-6,1.87532690357615e-6,1.69548424725586e-7,7.09748556691967e-6,ACY3,91703
ACYP1,5.1487695933069e-5,1.72964384106866e-5,6.77640527963288e-7,7.33082335034312e-6,2.88232322033496e-6,2.06056032587991e-6,ACYP1,97
ACYP2,1.9177301238838e-4,9.13407421687946e-6,3.59149479820543e-5,5.74531969550147e-5,7.4092661605081e-5,1.1836774316443e-4,ACYP2,98
ADA,4.62643064905837e-6,4.4698661061325e-6,9.26108721549827e-6,1.19338984773027e-6,5.59509801594433e-6,1.99187498168391e-5,ADA,100
ADA2,1.94011607863738e-6,2.13776205075902e-6,3.38820263981644e-6,2.21629543149908e-6,3.22142006978613e-6,3.89216950443982e-6,ADA2,51816
ADAD1,1.49239698356722e-7,6.02460214304815e-6,5.19524404771854e-6,2.21629543149908e-6,2.54322637088379e-6,2.97636491515986e-6,ADAD1,132612
ADAD2,3.4325130622046e-6,6.39385195181562e-5,1.28751700313025e-5,5.11452791884403e-7,1.23770350049678e-5,9.84489933475955e-6,ADAD2,161931
ADAM10,1.7296881039544e-4,2.1746870316357e-4,5.94064862847816e-5,9.15500497473082e-5,2.2702534070755e-4,2.28951147319989e-7,ADAM10,102
ADAM11,7.31274521947936e-6,4.10061629736503e-5,3.1397344462299e-5,7.89342142141596e-5,4.57780746759082e-6,1.35081176918794e-5,ADAM11,4185
ADAM12,5.22338944248526e-6,3.7896690899819e-5,3.09455841103235e-5,5.2850121828055e-6,5.08645274176758e-7,1.76292383436392e-5,ADAM12,8038
ADAM15,5.22338944248526e-6,3.51759028352166e-5,1.87480546069843e-5,2.60840923861046e-5,2.20412952143262e-6,8.47119245083961e-6,ADAM15,8751
ADAM17,1.1536228682974e-4,1.7160399007456e-4,1.2039413380147e-4,1.14224456854183e-5,1.5038945273159e-4,1.7743713917299e-4,ADAM17,6868
ADAM18,1.49239698356722e-7,1.3603940323012e-6,2.48468193586539e-6,5.62598071072844e-6,2.20412952143262e-6,2.51846262051988e-6,ADAM18,8749
ADAM19,1.49239698356722e-7,2.35153825583492e-5,2.10068563668619e-5,4.24505817264055e-5,1.69548424725586e-7,1.14475573659995e-6,ADAM19,8728
ADAM2,1.49239698356722e-7,3.69249808767467e-6,6.77640527963288e-7,1.87532690357615e-6,1.52593582253027e-6,2.28951147319989e-7,ADAM2,2515
ADAM20,1.77595241044499e-5,5.03345791951442e-5,8.92226695151663e-5,1.70484263961468e-7,3.17055554236846e-5,2.06056032587991e-6,ADAM20,8748
ADAM21,7.46198491783608e-7,4.06174789644214e-5,7.90580615957169e-6,2.9152809137411e-5,2.54322637088379e-6,4.3500717990798e-6,ADAM21,8747
ADAM22,1.7147641341187e-4,2.0736291892362e-4,1.1090716640999e-4,2.0611547512941e-4,1.7446532904262e-4,2.77030888257187e-5,ADAM22,53616
ADAM23,1.0193071397764e-4,5.42214192874334e-5,3.72702290379808e-5,7.58654974628532e-5,8.47742123627929e-7,1.71713360489992e-5,ADAM23,8745
ADAM28,1.4476250740602e-5,5.24723412459033e-6,1.12940087993881e-6,2.13105329951835e-5,2.59409089830146e-5,5.60930310933974e-5,ADAM28,10863
ADAM29,1.49239698356722e-7,1.94342004614457e-7,6.09876475166959e-6,8.52421319807339e-7,1.69548424725586e-7,3.43426720979984e-6,ADAM29,11086
ADAM30,1.64163668192394e-6,7.19065417073489e-6,9.26108721549827e-6,7.33082335034312e-6,1.69548424725586e-7,2.28951147319989e-7,ADAM30,11085
ADAM32,1.49239698356722e-7,4.85855011536141e-6,1.58116123191434e-6,1.53435837565321e-6,1.69548424725586e-7,3.43426720979984e-6,ADAM32,203102
ADAM33,4.0742437651385e-5,1.4323005740085e-4,2.91385427024214e-5,2.26744071068752e-5,4.96776884445967e-5,3.50295255399584e-5,ADAM33,80332
ADAM3A,4.92491004577182e-6,2.52644605998794e-6,1.24234096793269e-5,1.87532690357615e-6,5.08645274176758e-7,2.28951147319989e-7,ADAM3A,1587
ADAM3B,7.46198491783608e-7,9.91144223533728e-6,3.38820263981644e-6,5.11452791884403e-7,9.32516335990722e-6,1.60265803123993e-6,ADAM3B,1596
ADAM5,1.49239698356722e-7,5.63591813381924e-6,6.09876475166959e-6,8.52421319807339e-7,8.47742123627929e-7,3.43426720979984e-6,ADAM5,255926
ADAM6,1.49239698356722e-7,1.94342004614457e-7,1.15198889753759e-5,8.52421319807339e-7,1.69548424725586e-7,9.38699704011957e-6,ADAM6,8755
ADAM7,1.3431572852105e-6,1.03001262445662e-5,8.35756651154722e-6,5.62598071072844e-6,1.69548424725586e-7,2.28951147319989e-7,ADAM7,8756
ADAM7-AS2,1.49239698356722e-7,1.94342004614457e-7,3.38820263981644e-6,5.11452791884403e-7,5.08645274176758e-7,3.89216950443982e-6,ADAM7-AS2,101929315
ADAM8,2.94002205762742e-5,7.05461476750477e-5,8.42533056434355e-5,1.19338984773027e-6,1.69548424725586e-7,2.95346980042786e-5,ADAM8,101
ADAM9,4.10409170480985e-5,5.22779992412888e-5,4.72089567814424e-5,9.15500497473082e-5,7.4092661605081e-5,5.26587638835976e-6,ADAM9,8754
ADAMDEC1,1.49239698356722e-7,9.71710023072283e-7,2.03292158388986e-6,3.58016954319082e-6,1.69548424725586e-7,2.28951147319989e-7,ADAMDEC1,27299
ADAMTS1,2.53707487206427e-6,1.65190703922288e-5,6.79899329723166e-5,1.3451208426559e-4,1.1342789614141e-4,6.63958327227969e-6,ADAMTS1,9510
ADAMTS10,5.62633662804841e-5,2.91513006921685e-6,9.7128475674738e-6,9.76874832499211e-5,1.69548424725586e-7,1.2523627758403e-4,ADAMTS10,81794
ADAMTS12,7.46198491783608e-7,5.8302601384337e-7,2.37174184787151e-5,7.33082335034312e-6,1.69548424725586e-7,2.31240658793189e-5,ADAMTS12,81792
ADAMTS13,1.49239698356722e-7,8.7259560071891e-5,1.78445339030333e-5,1.3127288325033e-5,2.88232322033496e-6,1.76292383436392e-5,ADAMTS13,11093
ADAMTS14,4.47719095070165e-7,3.28437987798432e-5,7.45404580759617e-6,1.24453512691872e-5,4.91690431704199e-6,9.84489933475955e-6,ADAMTS14,140766
ADAMTS15,4.47719095070165e-7,6.02460214304815e-6,2.25880175987763e-7,8.52421319807339e-7,4.57780746759082e-6,4.69349852005978e-5,ADAMTS15,170689
ADAMTS16,1.49239698356722e-7,8.68708760626621e-5,4.26913532616872e-5,9.71760304580367e-6,5.08645274176758e-7,6.86853441959968e-7,ADAMTS16,170690
ADAMTS16-DT,7.46198491783608e-7,1.1077494263024e-5,1.06163682714248e-5,3.92113807111376e-6,2.54322637088379e-6,1.44239222811593e-5,ADAMTS16-DT,101929176
ADAMTS17,7.90970401290625e-6,2.91513006921685e-6,1.06163682714248e-5,1.70484263961468e-7,1.00033570588096e-5,5.74667379773174e-5,ADAMTS17,170691
ADAMTS18,4.02947185563149e-6,1.14661782722529e-5,6.77640527963288e-7,1.70484263961468e-7,2.54322637088379e-6,2.97636491515986e-6,ADAMTS18,170692
ADAMTS19,4.02947185563149e-6,6.80197016150598e-6,8.35756651154722e-6,1.53435837565321e-6,1.69548424725586e-7,1.03028016293995e-5,ADAMTS19,171019
ADAMTS2,8.80514220304658e-6,2.70135386414095e-5,6.55052510364512e-6,2.89823248734495e-6,5.25600116649316e-6,6.29615655129971e-5,ADAMTS2,9509
ADAMTS20,2.83555426877771e-6,3.30381407844576e-6,2.03292158388986e-6,1.70484263961468e-7,1.52593582253027e-6,3.43426720979984e-6,ADAMTS20,80070
ADAMTS3,3.4325130622046e-6,3.30381407844576e-6,2.03292158388986e-6,5.11452791884403e-7,1.69548424725586e-7,6.86853441959968e-7,ADAMTS3,9508
ADAMTS4,1.04467788849705e-6,1.94342004614457e-7,5.19524404771854e-6,5.96694923865137e-6,1.69548424725586e-7,2.28951147319989e-7,ADAMTS4,9507
ADAMTS5,4.47719095070165e-7,1.69077544014577e-5,4.74348369574302e-6,9.37663451788073e-6,3.89961376868848e-6,4.3500717990798e-6,ADAMTS5,11096
ADAMTS6,6.71578642605248e-6,1.74907804153011e-6,1.19716493273514e-5,1.19338984773027e-6,3.89961376868848e-6,3.43426720979984e-6,ADAMTS6,11174
ADAMTS7,1.1789936170181e-5,1.1913164882866e-4,4.40466343176137e-5,4.60307512695963e-6,4.57780746759082e-6,4.83086920845178e-5,ADAMTS7,11173
ADAMTS8,3.71606848908237e-5,2.81795906690962e-5,2.25880175987763e-7,4.94404365488257e-6,1.69548424725586e-7,4.46454737273979e-5,ADAMTS8,11095
ADAMTS9,4.32795125234493e-6,4.08118209690359e-6,4.13360722057606e-5,1.70484263961468e-7,5.25600116649316e-6,6.70826861647569e-5,ADAMTS9,56999
ADAMTS9-AS1,2.83555426877771e-6,1.94342004614457e-7,5.64700439969407e-6,5.11452791884403e-7,4.57780746759082e-6,8.01329015619963e-6,ADAMTS9-AS1,101929335
ADAMTS9-AS2,4.47719095070165e-7,1.88511744476023e-5,7.00228545562064e-6,1.00585715737266e-5,7.96877596210254e-6,2.28951147319989e-7,ADAMTS9-AS2,100507098
ADAMTSL1,1.64163668192394e-6,4.41156350474816e-5,1.10681286234004e-5,1.21043827412642e-5,7.62967911265136e-6,2.28951147319989e-7,ADAMTSL1,92949
ADAMTSL2,1.49239698356722e-7,1.14661782722529e-5,5.64700439969407e-6,1.70484263961468e-7,5.08645274176758e-7,2.31240658793189e-5,ADAMTSL2,9719
ADAMTSL3,2.23859547535083e-6,3.43985348167588e-5,2.25880175987763e-7,3.58016954319082e-6,7.29058226320019e-6,3.04505025935586e-5,ADAMTSL3,57188
ADAMTSL4,4.02947185563149e-6,5.8302601384337e-7,1.28751700313025e-5,1.53435837565321e-6,1.00033570588096e-5,1.16765085133195e-5,ADAMTSL4,54507
ADAMTSL4-AS2,1.3431572852105e-6,3.69249808767467e-6,6.77640527963288e-7,8.69469746203486e-6,2.88232322033496e-6,4.80797409371978e-6,ADAMTSL4-AS2,100289061
ADAMTSL5,1.94011607863738e-6,1.03001262445662e-5,1.87480546069843e-5,2.19924700510293e-5,1.1868389730791e-6,6.75405884593969e-5,ADAMTSL5,339366
ADAP1,3.68622054941103e-5,3.7896690899819e-5,2.25880175987763e-7,1.70484263961468e-7,2.01762625423447e-5,1.6003685197667e-4,ADAP1,11033
ADAP2,9.10362159976002e-6,1.3603940323012e-6,2.46209391826661e-5,9.37663451788073e-6,1.69548424725586e-7,8.86040940128359e-5,ADAP2,55803
ADAR,6.117335235642e-4,9.8861777747374e-4,8.1700859654773e-4,5.181016781789e-4,6.7666776307981e-4,5.2086386015297e-4,ADAR,103
ADARB1,1.89534416913037e-5,2.91513006921685e-6,7.5218098603925e-5,1.5190147918966e-4,8.47742123627929e-7,1.5133670837851e-4,ADARB1,104
ADARB2,2.07443180715843e-5,2.50701185952649e-5,1.06163682714248e-5,1.03995401016495e-5,1.23770350049678e-5,2.2666163584679e-5,ADARB2,105
ADARB2-AS1,2.23859547535083e-6,3.28437987798432e-5,4.74348369574302e-6,5.62598071072844e-6,6.27329171484668e-6,1.12186062186795e-5,ADARB2-AS1,642394
ADAT1,2.28336738485784e-5,2.97343267060119e-5,8.80932686352275e-6,2.55726395942202e-6,5.08645274176758e-7,2.28951147319989e-7,ADAT1,23536
ADAT2,2.23859547535083e-6,1.49643343553132e-5,1.28751700313025e-5,3.23920101526789e-6,1.69548424725586e-7,1.14475573659995e-6,ADAT2,134637
ADAT3,4.92491004577182e-6,5.8302601384337e-7,2.25880175987763e-7,1.19338984773027e-6,2.20412952143262e-6,5.79246402719573e-5,ADAT3,113179
ADCK1,1.4476250740602e-5,1.94342004614457e-7,1.15198889753759e-5,8.52421319807339e-7,2.88232322033496e-6,3.09084048881986e-5,ADCK1,57143
ADCK2,4.10409170480985e-5,2.23493305306625e-5,1.12940087993881e-6,1.19338984773027e-6,2.52627152841123e-5,7.34933182897166e-5,ADCK2,90956
ADCK5,1.64163668192394e-6,8.74539020765055e-6,2.93644228784092e-6,5.2850121828055e-6,2.54322637088379e-6,2.51846262051988e-6,ADCK5,203054
ADCY1,3.8429222326855e-4,9.71710023072283e-7,3.2549333359836e-4,3.58016954319082e-6,2.3075540605152e-4,7.89881458253964e-5,ADCY1,107
ADCY10,1.49239698356722e-7,1.72964384106866e-5,2.93644228784092e-6,7.33082335034312e-6,8.47742123627929e-7,1.14475573659995e-6,ADCY10,55811
ADCY10P1,3.13403366549116e-6,5.63591813381924e-6,5.19524404771854e-6,1.70484263961468e-7,1.69548424725586e-7,9.38699704011957e-6,ADCY10P1,221442
ADCY2,5.92481602476185e-5,8.92029801180356e-5,1.8364058307805e-4,1.3383014720975e-4,6.93453057127646e-5,7.53249274682765e-5,ADCY2,108
